rep_iso,year,0,1,2,3
ROU,2003,0.029269810171167282,0.7487496423027615,0.030442936509411204,0.19153761101665992
ROU,2004,0.026837004515169686,0.8636311390911774,0.026841864754437953,0.08268999163921498
ROU,2005,0.02650138278408638,0.9162360821239519,0.026446597972159282,0.03081593711980245
ROU,2006,0.02609652052109703,0.918975443865703,0.025872817671953294,0.02905521794124674
ROU,2007,0.030736715990515216,0.9055405383734946,0.03165103509416175,0.0320717105418285
ROU,2008,0.031226495914936765,0.9037184201136458,0.03257612429463065,0.032478959676786975
ROU,2009,0.028360971850646354,0.9136155231571725,0.028282738161537535,0.029740766830643528
ROU,2010,0.026999519572999526,0.9207827240126648,0.025478366532829953,0.026739389881505784
ROU,2011,0.02509748246563404,0.9264990315092013,0.02355042179850403,0.024853064226660646
ROU,2012,0.025864025613382313,0.9229998652576055,0.025072599392131863,0.02606350973688036
ROU,2013,0.026242315720445875,0.9221451485224195,0.025324431762566307,0.026288103994568403
ROU,2014,0.030105385541483252,0.9088986813741631,0.030416287623413137,0.03057964546094048
ROU,2015,0.029829800711143127,0.9094375346952054,0.030124076374918526,0.03060858821873302
ROU,2016,0.03095938198716474,0.9059050118510935,0.031323727199559635,0.03181187896218214
ROU,2017,0.031430839789543384,0.9048587525889189,0.03160134583690039,0.03210906178463747
RUS,1997,0.036628313630282246,0.9000172598213311,0.03282060722948859,0.030533819318897978
RUS,1998,0.0350553769572868,0.8933985167464493,0.03883379384276097,0.03271231245350306
RUS,1999,0.03203880964979401,0.9082832743086,0.030817906999494746,0.02886000904211122
RUS,2000,0.03963990435472719,0.901839891861607,0.029878407449119793,0.028641796334546086
RUS,2001,0.029672118693927274,0.9140762113583278,0.028816657068139653,0.027435012879605116
RUS,2002,0.03396772815103464,0.9082602169820937,0.029319919924205823,0.028452134942665817
RUS,2003,0.03039495557373281,0.9115614816374719,0.02949148032624177,0.028552082462553613
RUS,2004,0.028056025054217604,0.9198118707094556,0.026417763315310774,0.02571434092101607
RUS,2005,0.03002609425307962,0.9168986031155849,0.026940243104805882,0.026135059526529652
RUS,2006,0.028682392645058476,0.9207979239178531,0.025693184693317342,0.024826498743771085
RUS,2007,0.6205095493017913,0.21329738375386736,0.08301465012652974,0.08317841681781171
RUS,2008,0.6489713794654342,0.17949183206185956,0.08721274240250816,0.0843240460701982
RUS,2009,0.12540278907319505,0.8230415947237035,0.02697798972789517,0.02457762647520628
RUS,2010,0.10600254759252237,0.8389232540739672,0.028429961580220982,0.026644236753289537
RUS,2011,0.02838585333284589,0.9148832636211519,0.029783459710886157,0.026947423335116093
RUS,2012,0.02465893033114361,0.9178987056538422,0.026245608877920486,0.03119675513709358
RUS,2013,0.02673655065618418,0.9216208954829034,0.02608326274064273,0.025559291120269736
RUS,2014,0.6374433318351204,0.19019896467372477,0.08688165843526713,0.08547604505588761
RUS,2015,0.6171290480187905,0.2270165332549911,0.07830275342627008,0.0775516652999482
RUS,2016,0.5370368851694222,0.2970101309356292,0.0822348280060662,0.08371815588888239
RUS,2017,0.5997840680765564,0.24876603022352523,0.07432569228265175,0.0771242094172666
RWA,2001,0.10551693765115895,0.10429049350861265,0.48920442369176703,0.30098814514846145
RWA,2002,0.09184349065032262,0.2749240712194088,0.08816085938011119,0.5450715787501575
RWA,2003,0.07112710123253278,0.085546181601098,0.07194951863907956,0.7713771985272896
RWA,2004,0.08325017826530248,0.08943650035273129,0.08406853506594676,0.7432447863160194
RWA,2005,0.0835489299644879,0.09387526654620705,0.0846895870602523,0.7378862164290527
RWA,2006,0.07568230833713863,0.08864245670603933,0.07655571873897236,0.7591195162178496
RWA,2007,0.0745204425108903,0.09139993066322062,0.07516749942448964,0.7589121274013995
RWA,2008,0.07718995016640896,0.08216675923929319,0.07753878708336331,0.7631045035109345
RWA,2009,0.06842463720424227,0.14582615939585705,0.07809212882598039,0.7076570745739204
RWA,2010,0.08185696367437342,0.08981467153697996,0.08413297040411727,0.7441953943845293
RWA,2011,0.07831404983776623,0.08531388924159392,0.08064611146828063,0.7557259494523594
RWA,2012,0.06136309697782623,0.0687628424018027,0.06383696234509904,0.806037098275272
RWA,2013,0.06728998019624159,0.07195481269952189,0.07042354037178951,0.790331666732447
RWA,2014,0.06431393839658855,0.07580968770337536,0.07095313209939515,0.7889232418006409
RWA,2015,0.05667201411869539,0.06892021959968611,0.07071446643710588,0.8036932998445125
RWA,2016,0.05758607593695082,0.0719868812601767,0.2028821316364192,0.6675449111664532
SAU,1999,0.04804060026547316,0.8667842451068015,0.042700280769270085,0.04247487385845539
SAU,2000,0.13492828152849784,0.7751207606350539,0.045001858586764296,0.04494909924968405
SAU,2001,0.0938185766649064,0.8112534801512459,0.04757018041582149,0.047357762768026314
SAU,2002,0.09627591080960456,0.8134043208040364,0.04515501841651534,0.04516474996984369
SAU,2003,0.103929878104287,0.8083264956345126,0.04432554819042374,0.04341807807077655
SAU,2004,0.08002631935735927,0.8453693762920828,0.03779329146196529,0.0368110128885928
SAU,2005,0.13000488323183929,0.7982557846430434,0.036273990789289924,0.03546534133582761
SAU,2006,0.042724820261636653,0.8815594599204543,0.03893731137998003,0.03677840843792901
SAU,2007,0.6397158512245993,0.13016684673987422,0.11616463266861878,0.11395266936690772
SAU,2008,0.6378188538604387,0.12957822839641653,0.11707714855146063,0.11552576919168418
SAU,2009,0.2321281473960655,0.6912282793220064,0.03839033122770451,0.038253242054223605
SAU,2010,0.03306158877047511,0.9022875732063526,0.031594196703709485,0.033056641319462794
SAU,2011,0.034266474800705965,0.9002397101626991,0.032987735955720625,0.03250607908087447
SAU,2012,0.030497588762781382,0.9069991463171252,0.03156378721297152,0.0309394777071217
SAU,2013,0.03244461848719224,0.9046172730571479,0.03130906186181733,0.03162904659384248
SAU,2014,0.6354678752238602,0.13953563542373665,0.11317370652818583,0.11182278282421736
SAU,2015,0.6274815362707284,0.15947504574494312,0.10748757479371535,0.1055558431906131
SAU,2016,0.6343439353390014,0.14875746828629827,0.10975808948779234,0.10714050688690799
SCG,2000,0.03286776414458811,0.8986327458764878,0.03409224895600512,0.03440724102291902
SCG,2001,0.033085872023935765,0.9034813450838957,0.030329127715404223,0.033103655176764286
SCG,2002,0.03279056631383352,0.9048455623506386,0.030073952855231487,0.03228991848029634
SCG,2004,0.03132708124023209,0.9058053834862873,0.030974418504726958,0.031893116768753525
SDN,1999,0.09232866629461672,0.07205822876109558,0.7340047468168804,0.1016083581274073
SDN,2000,0.13949353302591178,0.09910415071462769,0.6582021155829988,0.10320020067646178
SDN,2001,0.12695870875626886,0.06883053009506745,0.7183057943454301,0.08590496680323363
SDN,2002,0.18035126399627785,0.09607293055196016,0.6283289698882799,0.0952468355634821
SDN,2003,0.15391131460475166,0.06687451779356983,0.7120385838434612,0.06717558375821735
SDN,2004,0.08550569279717349,0.06996262576808045,0.7766886116813624,0.06784306975338374
SDN,2005,0.08186608544501361,0.07525948722958979,0.7725629132098968,0.07031151411549977
SDN,2006,0.07880940650807644,0.08229281063652921,0.7661453331678529,0.07275244968754144
SDN,2008,0.6177938275266186,0.12192690395349877,0.1360986474727523,0.12418062104713015
SDN,2009,0.09513258577925374,0.09533495969768112,0.7138503194667842,0.09568213505628104
SDN,2010,0.09431970105207929,0.07667259899398628,0.7508471916441835,0.07816050830975105
SDN,2011,0.08759569750722562,0.08541552747231823,0.7353181196694719,0.0916706553509843
SDN,2012,0.22348542973356145,0.10423717109969181,0.590732412833999,0.08154498633274782
SDN,2015,0.526031526183155,0.09831020986255143,0.27067710580290677,0.10498115815138691
SDN,2017,0.17626764919661927,0.07433361032064051,0.652227976387963,0.09717076409477723
SEN,1996,0.07071844702533425,0.08353791888035397,0.7739744208439133,0.07176921325039845
SEN,1997,0.06996229149227708,0.08378360374496567,0.7747160645151376,0.0715380402476196
SEN,1998,0.07046795859761648,0.12603817231786404,0.7309712058580925,0.07252266322642703
SEN,1999,0.061384240405234526,0.09959203369681435,0.7759277219161945,0.06309600398175655
SEN,2000,0.08882646756026213,0.07650657781980177,0.7744457730639807,0.06022118155595552
SEN,2001,0.08174168917548351,0.09589549555103717,0.7643536778662872,0.058009137407192136
SEN,2002,0.10183272147878922,0.10508046581277453,0.7146686140645296,0.07841819864390663
SEN,2003,0.10035733656259208,0.08712380479224911,0.7538986507711423,0.0586202078740164
SEN,2004,0.0926742883931271,0.09901918467471274,0.7461768293190767,0.062129697613083394
SEN,2005,0.11141587048122492,0.19279901302334543,0.6389826728195233,0.05680244367590638
SEN,2006,0.099064226601929,0.12942369018609418,0.7078872505356181,0.06362483267635893
SEN,2007,0.05181308422333558,0.13871029694069745,0.7477450185831703,0.0617316002527966
SEN,2008,0.06927268660427717,0.1207261591918186,0.7301183692255936,0.0798827849783106
SEN,2009,0.057288267152743225,0.11867079864550727,0.7554796141375894,0.06856132006416014
SEN,2010,0.058881577746767916,0.11286510431926274,0.7586393723177164,0.06961394561625288
SEN,2011,0.05910691484453928,0.0958185132792198,0.7744284073676965,0.07064616450854437
SEN,2012,0.05743045254164346,0.11059739061510107,0.7680453396533313,0.06392681718992416
SEN,2013,0.05522400019252806,0.11490585647403932,0.7585933196193445,0.07127682371408794
SEN,2014,0.05390651887777695,0.11483023801540097,0.749729078758891,0.08153416434793107
SEN,2015,0.055577055726741535,0.09003076494212962,0.7164206815763063,0.1379714977548225
SEN,2016,0.05970932172519911,0.09645719724557873,0.7210083448342824,0.12282513619493976
SEN,2017,0.06992739952352385,0.08040074043645223,0.7052464750531939,0.14442538498683008
SGP,1997,0.020455787349484122,0.934685616280435,0.022669803659436105,0.02218879271064469
SGP,1998,0.029802521610722787,0.9061745221932757,0.03278135779463128,0.03124159840137033
SGP,1999,0.02480494751473158,0.9217903952369724,0.027148565532627664,0.026256091715668332
SGP,2000,0.020373119616854993,0.9365937839903917,0.021565376849077066,0.021467719543676173
SGP,2001,0.021043783788566535,0.9337251459341234,0.02204641637463176,0.023184653902678286
SGP,2002,0.02175170373052491,0.9328738342956869,0.02259383551523814,0.022780626458550092
SGP,2003,0.02122032184562644,0.9349344760540078,0.021745420275729618,0.022099781824636174
SGP,2004,0.020777874459358338,0.9363191125836209,0.021462397468080523,0.021440615488940228
SGP,2005,0.021844234500682336,0.9351821845597778,0.02180737983471113,0.02116620110482882
SGP,2006,0.020952678059836034,0.9384006895816296,0.020313539895890992,0.020333092462643337
SGP,2007,0.052989905225704306,0.8306090771742879,0.06349419969892223,0.052906817901085354
SGP,2008,0.05598876618049248,0.7666381807221825,0.12173667524591864,0.05563637785140634
SGP,2009,0.019092225867496353,0.941765588539933,0.01987487937255639,0.019267306220014123
SGP,2010,0.0187710714553571,0.9427892375410586,0.01942919393958641,0.019010497063998003
SGP,2011,0.01856476718684468,0.94233677284446,0.019376242101397427,0.019722217867297918
SGP,2012,0.018975431942434996,0.9417719544866037,0.0198030387725499,0.019449574798411466
SGP,2013,0.018705841896144357,0.941976124083112,0.020218864876740482,0.01909916914400323
SGP,2014,0.05536705160138554,0.8200177358649845,0.06908819533047744,0.055527017203152444
SGP,2015,0.05297274411773511,0.8355182258142304,0.05890070538836267,0.052608324679671845
SGP,2016,0.050984322679959025,0.8304612816074813,0.06733798782025291,0.05121640789230693
SGP,2017,0.05381417539357033,0.8161274506293555,0.07673321362409526,0.0533251603529789
SLB,2013,0.584651675672868,0.11484916023244646,0.18459832093839493,0.11590084315629062
SLB,2014,0.07967708218231878,0.08404183719004767,0.7544442930450946,0.0818367875825389
SLB,2015,0.09670813463046332,0.09752092638465881,0.7083263602370479,0.09744457874782998
SLB,2016,0.09863454360548689,0.09978972095637005,0.7026922857216075,0.09888344971653557
SLB,2017,0.09920889266962023,0.10029007621251176,0.7014382531287432,0.0990627779891249
SLE,2014,0.11918267400892123,0.12877877657200595,0.13156679484061723,0.6204717545784556
SLE,2015,0.10490091019557192,0.17099770350839294,0.6131618774085097,0.11093950888752536
SLE,2016,0.6779682547276582,0.09750889562416494,0.13234074680244418,0.09218210284573278
SLE,2017,0.0765145222156202,0.28436583478541666,0.5675220427006756,0.07159760029828754
SLV,1998,0.05359665242870651,0.33422234013109664,0.07137970387673012,0.5408013035634667
SLV,1999,0.047365745911315246,0.40703112636777783,0.06181443165890808,0.4837886960619988
SLV,2000,0.0529938830657224,0.2766485358842446,0.05609827529325822,0.6142593057567749
SLV,2001,0.03704543060875258,0.39473812601925035,0.039969718556115266,0.5282467248158818
SLV,2002,0.03348466893345838,0.4581314092133636,0.03569843914429217,0.47268548270888583
SLV,2003,0.03365030135770841,0.4530079843879577,0.0359008254123504,0.4774408888419834
SLV,2004,0.03365236505494412,0.5082822193865256,0.03608206770156364,0.42198334785696673
SLV,2005,0.04458091365767869,0.17658997320313471,0.04537678636937668,0.7334523267698099
SLV,2006,0.04544161408211969,0.19545439824522798,0.04394262476079025,0.7151613629118622
SLV,2007,0.04435070797902491,0.21052365055927102,0.04410062643524727,0.7010250150264569
SLV,2008,0.04778908992130407,0.21883659582367926,0.04683800800761871,0.6865363062473979
SLV,2009,0.04232392953947433,0.22174152651746873,0.04293497394130781,0.692999570001749
SLV,2010,0.041892962878743376,0.230150168550121,0.04352160848882677,0.6844352600823088
SLV,2011,0.04140752862442193,0.20884473002257078,0.04277022168867733,0.70697751966433
SLV,2012,0.03980664728372957,0.2119868212805857,0.04084959889335158,0.7073569325423331
SLV,2013,0.038989071267584746,0.2217045291940585,0.03993203979213183,0.699374359746225
SLV,2014,0.03827195075662882,0.23777628624148717,0.03949490200085025,0.6844568610010338
SLV,2015,0.03840980841549312,0.22802535632248905,0.03954708981352766,0.6940177454484902
SLV,2016,0.0391513681810811,0.2449728502890771,0.04039649209987863,0.6754792894299632
SLV,2017,0.038409550287214524,0.2870710031958304,0.03896154827610587,0.6355578982408492
SRB,2005,0.03158410167452561,0.9025114485353336,0.0318924443432302,0.034012005446910624
SRB,2006,0.03135014344841013,0.9034523744478647,0.03158524918296037,0.03361223292076482
SRB,2007,0.028314493014887664,0.9129617015659202,0.02840967130382302,0.03031413411536896
SRB,2008,0.02888924369265834,0.9113317657323811,0.029087795307242814,0.03069119526771758
SRB,2009,0.024676081750409935,0.9234147991115751,0.02507356590324172,0.02683555323477333
SRB,2010,0.026924364748520394,0.9163283990581046,0.02711963879169317,0.029627597401681947
SRB,2011,0.025352360943488972,0.9213316616337379,0.025611024206904805,0.02770495321586816
SRB,2012,0.024582417247551475,0.924999246753191,0.02404694806916335,0.026371387930094158
SRB,2013,0.03385945349042435,0.8997987524628934,0.03215856537811391,0.03418322866856819
SRB,2014,0.030768925914311046,0.9053652703689266,0.030928433775800544,0.03293736994096176
SRB,2015,0.027741319926301123,0.9141227058720212,0.028002441954691305,0.03013353224698613
SRB,2016,0.02644685940745952,0.9181128610722267,0.02667886768583607,0.02876141183447762
SRB,2017,0.025418570086893678,0.9215362786242376,0.02563829806111073,0.027406853227757867
STP,1999,0.12224103996391325,0.12508698550860245,0.6297022998540666,0.12296967467341781
STP,2000,0.1208014369052755,0.12553897783154316,0.6310511396940346,0.1226084455691467
STP,2001,0.11726652998718663,0.11893719259900513,0.6453887711597673,0.11840750625404088
STP,2002,0.12141812522973522,0.12419451434928577,0.6319153361436809,0.12247202427729825
STP,2003,0.12183344144977895,0.12466128638064254,0.6304322773656438,0.12307299480393472
STP,2004,0.12072074924050047,0.12855818562752067,0.6283543657610986,0.1223666993708803
STP,2005,0.11919280664330113,0.12669402266828372,0.6281518400754413,0.1259613306129738
STP,2006,0.12111617431211016,0.13527195543809717,0.6202486531073862,0.1233632171424065
STP,2007,0.0995194190897533,0.12772282457297743,0.6719353229015433,0.10082243343572578
STP,2008,0.10177793295493803,0.10881497313394496,0.686759600829338,0.10264749308177908
STP,2009,0.10924978391908426,0.11449818784818479,0.664331340822745,0.11192068740998586
STP,2010,0.11570568188813139,0.13166213207497288,0.6072374005991826,0.14539478543771303
STP,2011,0.10174019183035446,0.10577927596054092,0.6886967591073012,0.10378377310180342
STP,2012,0.11503064999482857,0.13757406043681467,0.6290379559358679,0.11835733363248896
STP,2013,0.11388544825922503,0.14648478842875134,0.6231503483532215,0.11647941495880214
STP,2014,0.11963265553320655,0.12394051962249386,0.6337779551171826,0.12264886972711705
STP,2015,0.11935022942402741,0.13392197578413859,0.6247981679709698,0.12192962682086433
STP,2016,0.11696530970419115,0.14659040041184054,0.6117608383966994,0.12468345148726902
STP,2017,0.11286189441838265,0.13157426083715365,0.6376994893836103,0.11786435536085346
SUR,2009,0.07015055230503937,0.28121696687255415,0.559713212869599,0.08891926795280745
SUR,2010,0.10739979642822425,0.12625456374311153,0.6556256230347592,0.11072001679390503
SUR,2011,0.08695648931338051,0.17892978347485142,0.6322290435181477,0.10188468369362047
