rep_iso,year,0,1
EGY,1991,0.7779733184643169,0.2220266815356831
EGY,1992,0.774818891213874,0.225181108786126
EGY,1993,0.7764065002960545,0.22359349970394538
EGY,1994,0.7357572681063346,0.26424273189366543
EGY,1995,0.7384768247499374,0.2615231752500626
EGY,1996,0.788645219607753,0.21135478039224698
EGY,1997,0.7110171365970133,0.28898286340298673
EGY,1998,0.6159981381952051,0.3840018618047949
EGY,1999,0.6497900169084778,0.3502099830915221
EGY,2000,0.6057029110493045,0.39429708895069543
EGY,2001,0.526944360732602,0.47305563926739796
EGY,2002,0.5493336722557305,0.45066632774426946
EGY,2003,0.5989773147686737,0.40102268523132645
EGY,2004,0.5095695897374086,0.4904304102625914
EGY,2005,0.5876461475112015,0.4123538524887985
EGY,2006,0.6696886078880411,0.33031139211195903
EGY,2007,0.6355816662657534,0.3644183337342466
EGY,2008,0.6448947504668645,0.35510524953313544
EGY,2009,0.5652702606027016,0.43472973939729836
EGY,2010,0.582288301604224,0.41771169839577593
EGY,2011,0.6390022597800341,0.360997740219966
EGY,2012,0.6336562744190585,0.3663437255809416
EGY,2013,0.5736288777547145,0.4263711222452855
EGY,2014,0.49958865458194973,0.5004113454180503
EGY,2015,0.4389387975508356,0.5610612024491644
EGY,2016,0.44806633057418555,0.5519336694258146
ERI,1993,0.9999995877684673,4.122315326312113e-07
ERI,1994,0.930251614629537,0.06974838537046299
ERI,1995,0.6041732423880284,0.3958267576119715
ERI,1996,0.7482872911766134,0.25171270882338653
ERI,1997,0.8795277114515617,0.12047228854843822
ERI,1998,0.7196539845534188,0.2803460154465811
ERI,1999,0.6842189925726433,0.3157810074273568
ERI,2000,0.5321521287781352,0.4678478712218647
ERI,2001,0.5186315260192349,0.4813684739807651
ERI,2002,0.24714532005842568,0.7528546799415744
ERI,2003,0.2159008787911545,0.7840991212088455
ERI,2004,0.5431115621364302,0.45688843786356986
ERI,2005,0.21052197030772735,0.7894780296922727
ERI,2006,0.14370601418317477,0.8562939858168254
ERI,2007,0.7958337008600059,0.2041662991399942
ERI,2008,0.38887511748075887,0.6111248825192412
ERI,2009,0.26795277122910865,0.7320472287708913
ERI,2010,0.2929203054167376,0.7070796945832625
ERI,2011,0.981447334185682,0.018552665814318036
ERI,2012,0.9884600735592781,0.01153992644072192
ERI,2013,0.9266217659272626,0.07337823407273733
ERI,2014,0.9998580131215128,0.0001419868784872333
ERI,2015,0.9992870646775164,0.0007129353224836496
ERI,2016,0.9993400623536075,0.0006599376463924672
ESH,1963,0.9999421604557638,5.783954423632967e-05
ESH,1968,0.9996001367300659,0.00039986326993407225
ESH,1970,0.2685583547379267,0.7314416452620732
ESH,1971,1.2440494251112293e-07,0.9999998755950575
ESH,1972,0.14190423408113045,0.8580957659188695
ESH,1973,0.9999999023763345,9.762366543415504e-08
ESH,1974,0.999117810080559,0.0008821899194410049
ESH,1975,0.9999999849529946,1.5047005286681445e-08
ESH,1976,0.9924836881866502,0.007516311813349785
ESH,1977,0.41394733043215703,0.586052669567843
ESH,1978,0.9996666490990656,0.00033335090093444483
ESH,1979,0.46456295653987284,0.5354370434601272
ESH,1980,0.1962339638285388,0.8037660361714613
ESH,1981,0.18804842292681992,0.8119515770731801
ESH,1982,2.0108357544022235e-06,0.9999979891642456
ESH,1983,0.007857076153739359,0.9921429238462607
ESH,1984,0.11590753860247235,0.8840924613975276
ESH,1985,4.223550446275384e-06,0.9999957764495537
ESH,1986,0.4097855658761458,0.5902144341238541
ESH,1987,0.4572971262307529,0.5427028737692472
ESH,1988,0.3278203897077455,0.6721796102922545
ESH,1989,0.30267071934374845,0.6973292806562515
ESH,1990,2.335388902792402e-06,0.9999976646110973
ESH,1991,0.9999999228152446,7.718475533836218e-08
ESH,1992,0.8661224037642773,0.13387759623572276
ESH,1993,0.9969814654394187,0.003018534560581376
ESH,1994,4.357880887104436e-07,0.9999995642119113
ESH,1995,0.7676118166087238,0.2323881833912762
ESH,1996,0.9453111578178334,0.05468884218216659
ESH,1997,2.761466763792822e-07,0.9999997238533237
ESH,1998,0.30101682756160797,0.698983172438392
ESH,1999,0.5290704374225553,0.4709295625774446
ESH,2000,6.632938577621386e-08,0.9999999336706142
ESH,2001,0.8866032163240701,0.11339678367592987
ESH,2002,0.928810683601301,0.07118931639869902
ESH,2003,0.30269421975446975,0.6973057802455302
ESH,2004,0.5872144639927754,0.41278553600722456
ESH,2005,0.03151184169630022,0.9684881583036997
ESH,2006,0.175617203787754,0.8243827962122461
ESH,2007,0.09554061750819312,0.9044593824918069
ESH,2008,0.8346291580965751,0.1653708419034248
ESH,2009,7.617323192305464e-07,0.9999992382676808
ESH,2010,4.92159574044132e-07,0.9999995078404259
ESH,2011,1.265622022935449e-07,0.9999998734377976
ESH,2012,0.41066059781042613,0.5893394021895738
ESH,2013,0.15376362243768602,0.846236377562314
ESH,2014,0.8341908355734317,0.16580916442656837
ESH,2015,0.31274396399436233,0.6872560360056377
ESH,2016,0.978294904481499,0.02170509551850091
ESP,1962,0.3508011987012763,0.6491988012987236
ESP,1963,0.32059495639426167,0.6794050436057384
ESP,1964,0.290982715895505,0.7090172841044949
ESP,1965,0.25793412232787427,0.7420658776721257
ESP,1966,0.2044257800554805,0.7955742199445195
ESP,1967,0.26488257201549154,0.7351174279845084
ESP,1968,0.2788268847601405,0.7211731152398595
ESP,1969,0.1701622811666576,0.8298377188333425
ESP,1970,0.13780249250800503,0.8621975074919951
ESP,1971,0.0814656365311215,0.9185343634688785
ESP,1972,0.054014701000368315,0.9459852989996317
ESP,1973,0.07546115637358888,0.9245388436264111
ESP,1974,0.0866706646447362,0.9133293353552638
ESP,1975,0.03253399392004187,0.9674660060799581
ESP,1976,0.05145853229784247,0.9485414677021575
ESP,1977,0.05019690170060882,0.9498030982993911
ESP,1978,0.027826050621789694,0.9721739493782103
ESP,1979,0.03861945545517906,0.961380544544821
ESP,1980,0.05606562581686681,0.9439343741831332
ESP,1981,0.09217210356133776,0.9078278964386622
ESP,1982,0.10970554904407577,0.8902944509559242
ESP,1983,0.14319703210014334,0.8568029678998567
ESP,1984,0.1510572732380888,0.8489427267619113
ESP,1985,0.12588384496784674,0.8741161550321533
ESP,1986,0.06822768608686737,0.9317723139131326
ESP,1987,0.05982344223474625,0.9401765577652537
ESP,1988,0.03883759413968807,0.961162405860312
ESP,1989,0.033615648030201485,0.9663843519697985
ESP,1990,0.010124448217374323,0.9898755517826258
ESP,1991,0.00799272980419742,0.9920072701958026
ESP,1992,0.0022854974870708694,0.9977145025129291
ESP,1993,0.0022285268470456235,0.9977714731529543
ESP,1994,0.001376722290364876,0.998623277709635
ESP,1995,0.000715063939173556,0.9992849360608265
ESP,1996,0.0010720353891682378,0.9989279646108318
ESP,1997,0.0001323799345317993,0.9998676200654681
ESP,1998,0.0008680850180615754,0.9991319149819384
ESP,1999,3.2970460393859203e-05,0.999967029539606
ESP,2000,0.0009858122204387334,0.9990141877795613
ESP,2001,2.0035487283110066e-05,0.999979964512717
ESP,2002,0.00014606859951421652,0.9998539314004858
ESP,2003,9.212524761764642e-05,0.9999078747523823
ESP,2004,0.0006780909233600384,0.99932190907664
ESP,2005,0.00012914303317715576,0.9998708569668228
ESP,2006,0.00022790516864875355,0.9997720948313513
ESP,2007,2.0582274936029974e-05,0.9999794177250639
ESP,2008,0.00024989420773056725,0.9997501057922693
ESP,2009,5.012153873842045e-06,0.9999949878461261
ESP,2010,0.004601849536713663,0.9953981504632863
ESP,2011,0.01563332605559939,0.9843666739444007
ESP,2012,0.025612663911638623,0.9743873360883613
ESP,2013,0.027993872274966313,0.9720061277250338
ESP,2014,0.0440176254274093,0.9559823745725906
ESP,2015,0.020467265026272975,0.979532734973727
ESP,2016,0.011086166902708357,0.9889138330972918
EST,1992,0.5093504738893183,0.4906495261106818
EST,1993,0.4776019943835249,0.5223980056164751
EST,1994,0.2572690393847956,0.7427309606152044
EST,1995,0.2776152612821872,0.7223847387178127
EST,1996,0.3154541056143912,0.6845458943856088
EST,1997,0.3579184147293482,0.6420815852706517
EST,1998,0.29230585755821176,0.7076941424417882
EST,1999,0.33718740844637907,0.6628125915536209
EST,2000,0.24497336312139525,0.7550266368786047
EST,2001,0.1686833731672717,0.8313166268327282
EST,2002,0.1353798072327018,0.8646201927672982
EST,2003,0.08418733794492939,0.9158126620550706
EST,2004,0.11168052987828676,0.8883194701217132
EST,2005,0.09929493204775562,0.9007050679522444
EST,2006,0.09061657907427133,0.9093834209257287
EST,2007,0.08072272620163723,0.9192772737983627
EST,2008,0.05330179456990495,0.9466982054300951
EST,2009,0.07393488557838873,0.9260651144216112
EST,2010,0.06306253857851443,0.9369374614214856
EST,2011,0.04815650076635073,0.9518434992336494
EST,2012,0.05171303887945362,0.9482869611205463
EST,2013,0.0385715569830155,0.9614284430169845
EST,2014,0.18806281382963919,0.8119371861703608
EST,2015,0.05881660012221453,0.9411833998777855
EST,2016,0.03883511474248248,0.9611648852575175
ETH,1962,0.9992452553299098,0.000754744670090191
ETH,1963,0.9984090390164446,0.001590960983555351
ETH,1964,0.998803543675134,0.0011964563248659586
ETH,1965,0.9985084877660748,0.0014915122339251399
ETH,1966,0.9983746491887406,0.0016253508112594069
ETH,1967,0.9997559572756824,0.00024404272431756988
ETH,1968,0.9971356118968312,0.0028643881031688682
ETH,1969,0.9974553281384295,0.002544671861570432
ETH,1970,0.997373400759311,0.0026265992406890016
ETH,1971,0.9951969988294804,0.004803001170519527
ETH,1972,0.9943014353481656,0.005698564651834454
ETH,1973,0.9950275567382183,0.0049724432617816216
ETH,1974,0.9967762138394352,0.003223786160564853
ETH,1975,0.9665427171969894,0.03345728280301072
ETH,1976,0.9992057087673848,0.0007942912326151564
ETH,1977,0.9990955930910955,0.0009044069089044766
ETH,1978,0.995304302381844,0.004695697618156062
ETH,1979,0.999184451865989,0.0008155481340108771
ETH,1980,0.9835080744144878,0.016491925585512133
ETH,1981,0.9949414508122254,0.00505854918777463
ETH,1982,0.9928074265953747,0.00719257340462526
ETH,1983,0.9911926214867828,0.008807378513217314
ETH,1984,0.9819913169939252,0.01800868300607491
ETH,1985,0.977428462349739,0.02257153765026091
ETH,1986,0.9816204834911443,0.018379516508855765
ETH,1987,0.9586109990384764,0.04138900096152356
ETH,1988,0.9738718413432724,0.026128158656727535
ETH,1989,0.9701149487076091,0.029885051292390923
ETH,1990,0.9393600883080754,0.06063991169192473
ETH,1991,0.9323903523855129,0.06760964761448703
ETH,1992,0.9463263452054623,0.05367365479453767
ETH,1993,0.8983497117605143,0.10165028823948573
ETH,1994,0.9368679763973676,0.06313202360263234
ETH,1995,0.9616781209847892,0.03832187901521081
ETH,1996,0.9281012834861914,0.07189871651380858
ETH,1997,0.98209806007988,0.017901939920119986
ETH,1998,0.9811686814789347,0.018831318521065284
ETH,1999,0.9614863003142027,0.038513699685797216
