rep_iso,year,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39
AFG,2008,0.008730253921185696,0.07255781790284413,0.008730253921185696,0.0087302539211857,0.008730253921185696,0.008730253921185697,0.008730253921185696,0.008730253921185696,0.008730253921185696,0.008730253921185734,0.008730253921185696,0.008730253921185696,0.008730253921185711,0.00873025392118571,0.008730253921185696,0.008730253921185696,0.008730253921185696,0.008730253921185696,0.008730253921185696,0.008730253921185696,0.008730253921185696,0.008730253921185744,0.0087302539211857,0.0087302539211857,0.008730253921185696,0.008730253921185704,0.008730253921185706,0.008730253921185696,0.008730253921185696,0.008730253921185696,0.008730253921185696,0.008730253921185696,0.008730253921185713,0.008730253921185696,0.008730253921185696,0.008730253921185718,0.008730253921185696,0.008730253921185696,0.5956925330920992,0.008730253921185696
AFG,2009,0.008024068599071376,0.008024073017458739,0.008024068599071376,0.008024068637438962,0.008024068603103715,0.00802406969698932,0.008024068599071376,0.008024068599071376,0.008024068599071376,0.008024071518270302,0.008024068599071376,0.008024068599071376,0.00802406870696512,0.008024068599071395,0.008024068599071376,0.008024068599071376,0.008024068599071376,0.008024068599071376,0.008024068599071376,0.008024068599071376,0.008024068599071376,0.00802406859907144,0.008024068628458177,0.008024068599071382,0.008024068599071376,0.00802406868691052,0.008024068600518061,0.008024068599071376,0.008024068599071376,0.008024068599071376,0.008024068599071376,0.008024068599071376,0.008024070378094645,0.008024068599071376,0.008024068599071376,0.008024071949025208,0.00802406860048812,0.008024068599091216,0.687061310801332,0.008024068599071376
AFG,2010,0.008184408257010388,0.011144553380767145,0.008184408257010388,0.008184408257010388,0.008184408265698011,0.008184408264233353,0.008184408257010388,0.008184408257010388,0.008184408257010388,0.008184408279276197,0.008184408257010388,0.008184408257010388,0.008184408257010391,0.008184408257010398,0.008184408257010388,0.008184408257010388,0.008184408257010388,0.008184408257010388,0.008184408257010388,0.008184408257010388,0.008184408257010388,0.008184408257010422,0.00818440825701039,0.00818440825701039,0.008184408257010388,0.008184408257010388,0.008184408275357245,0.008184408257010388,0.008184408257010388,0.008184408257010388,0.008184408257010388,0.008184408257010388,0.008184416000359176,0.008184408257010388,0.008184408257010388,0.008184408314260415,0.008184408257010388,0.008184408257262,0.6778479249954644,0.008184408257010388
AFG,2011,0.007843321766114322,0.007843916379146436,0.007843321766114322,0.007843321766114322,0.007843321776577936,0.007843322600995399,0.007843321766114322,0.007843321766114322,0.007843321766114322,0.007843323986674084,0.007843321766114322,0.007843321766114322,0.007843321766114327,0.007843321766114337,0.007843321766114322,0.007843321766114322,0.007843321766114322,0.007843321766114322,0.007843321766114322,0.007843321766114322,0.007843321766114322,0.007843321766114367,0.007843321766114323,0.007843321766114325,0.007843321766114322,0.007843321766114322,0.007843321771612644,0.007843321766114322,0.007843321766114322,0.007843321766114322,0.007843321766114322,0.007843321766114322,0.0078433250248617,0.007843321766114322,0.007843321766114322,0.007843327654341098,0.007843321766114322,0.007843321766189728,0.694109844290057,0.007843321766114322
AFG,2012,0.01044559610442465,0.010445596109366252,0.01044559610442465,0.01044559610442465,0.01044559610442465,0.010445596104429973,0.01044559610442465,0.01044559610442465,0.01044559610442465,0.010445603579772159,0.01044559610442465,0.01044559610442465,0.01044559610442465,0.01044559610442465,0.01044559610442465,0.01044559610442465,0.01044559610442465,0.01044559610442465,0.01044559610442465,0.01044559610442465,0.01044559610442465,0.01044559610442465,0.010445596104424651,0.01044559610442465,0.01044559610442465,0.01044559610442465,0.0104455961336747,0.01044559610442465,0.01044559610442465,0.01044559610442465,0.01044559610442465,0.01044559610442465,0.01044559610442465,0.01044559610442465,0.01044559610442465,0.010445596135208146,0.01044559610442465,0.010445596104825792,0.5926217443867096,0.01044559610442465
AFG,2013,0.010689492646618726,0.010689492647614771,0.010689492646618726,0.010689492646618726,0.010689492646618726,0.010689492647478252,0.010689492646618726,0.010689492646618726,0.010689492646618726,0.010689492647633263,0.010689492646618726,0.010689492646618726,0.010689492646618726,0.010689492646618726,0.010689492646618726,0.010689492646618726,0.010689492646618726,0.010689492646618726,0.010689492646618726,0.010689492646618726,0.010689492646618726,0.010689492646618726,0.010689492646618726,0.010689492646618726,0.010689492646618726,0.010689492646618726,0.010689492652514452,0.010689492646618726,0.010689492646618726,0.010689492646618726,0.010689492646618726,0.010689492646618726,0.010689492646618726,0.010689492646618726,0.010689492646618726,0.010689492652823538,0.010689492646618726,0.010689492646699583,0.5831097867668181,0.010689492646618726
AFG,2014,0.010643831755804873,0.010643831757021062,0.010643831755804873,0.010643831755804873,0.010643831755804873,0.010643831757097544,0.010643831755804873,0.010643831755804873,0.010643831755804873,0.010643831757137649,0.010643831755804873,0.010643831755804873,0.010643831755804873,0.010643831755804873,0.010643831755804873,0.010643831755804873,0.010643831755804873,0.010643831755804873,0.010643831755804873,0.010643831755804873,0.010643831755804873,0.010643831755804873,0.010643831755804873,0.010643831755804873,0.010643831755804873,0.010643831755804873,0.010643831763003668,0.010643831755804873,0.010643831755804873,0.010643831755804873,0.010643831755804873,0.010643831755804873,0.010643831755804873,0.010643831755804873,0.010643831755804873,0.010643831763381068,0.010643831755804873,0.0106438317559036,0.5848905615048945,0.010643831755804873
AFG,2015,0.007220250845842515,0.02651863914063532,0.007220250845842515,0.007220250845842579,0.007220250845843061,0.007220250845842536,0.007220250845851027,0.007220250845842515,0.007220250845842515,0.007220250845866458,0.007220250845842742,0.0072202508458425515,0.007220250845865944,0.007220250845842526,0.007220250845842515,0.007220250845842515,0.00722025084602477,0.007220250845842515,0.007220250845842515,0.007220250845842515,0.007220250845842515,0.00722025084584255,0.007220250845862928,0.007220250845842533,0.007220250845843297,0.007220250845860149,0.0072202508458453964,0.007220250845842515,0.007220250845842515,0.007220250845842515,0.007220250845842515,0.007220250845842515,0.007220250845862881,0.007220250845842515,0.007220250845842515,0.007220250845845699,0.007220250845842524,0.007220250845842554,0.6991118287170448,0.007220250845842515
AFG,2016,0.006209755360067429,0.030575412278893946,0.006209755360067429,0.006209755360067429,0.006209755360067513,0.006209755360067429,0.00620975536006746,0.006209755360067429,0.006209755360067429,0.006209755360067575,0.006209755360067434,0.006209755360067429,0.0062097553600675166,0.006209755360067429,0.006209755360067429,0.006209755360067429,0.006209755360068118,0.006209755360067429,0.006209755360067429,0.006209755360067429,0.006209755360067429,0.00620975536006743,0.006209755360067429,0.006209755360067429,0.006209755360067448,0.006209755360067495,0.0062097553600677724,0.006209755360067429,0.006209755360067429,0.006209755360067429,0.006209755360067429,0.006209755360067429,0.15378305595867542,0.006209755360067429,0.006209755360067429,0.006209755360067803,0.006209755360067429,0.006209755360067433,0.585880583439934,0.006209755360067429
AGO,2007,0.012235663795044585,0.012235666949813541,0.012235663795044585,0.012235663795044585,0.012235663795044585,0.012235671082178568,0.012235663795044585,0.012235663795044585,0.01223566380086017,0.01223566859659778,0.012235663795044585,0.012316731773125466,0.012235668653946387,0.012235663795044585,0.012235663795044585,0.012235663795044585,0.012235663795044585,0.012235663795044585,0.012235671898890563,0.012235663795044585,0.012235799949248567,0.0122356694354781,0.012235663795044585,0.012235663795052516,0.012235663795044585,0.012235663795044585,0.01223585694546389,0.012235663795044585,0.012235663795044585,0.012235667369195947,0.012235663795044585,0.012235663795044585,0.012235669708585946,0.012235663795044585,0.012235663795044585,0.012235665118300968,0.5227276482330157,0.012235685609175869,0.012235663795044585,0.012235663795044585
AGO,2009,0.010656724276027329,0.010656724324177268,0.010656724276027329,0.010656724276027329,0.010656724276027329,0.010656724276027329,0.010656724276027329,0.010656724276027329,0.010656724276027329,0.010656724276027329,0.010656724276027329,0.010656724276027329,0.010656724276027329,0.010656724276027329,0.010656724276027329,0.010656724276027329,0.010656724276027329,0.010656724276027329,0.010656724276027329,0.010656724276027329,0.010656724276027332,0.1968979210987838,0.010656724276027329,0.39814655290130657,0.010656724276027329,0.010656724276027329,0.010656727357543087,0.010656724276027329,0.01065672455389106,0.010656724276027329,0.010656724276027329,0.010656724276027329,0.010656724276027329,0.010656724276027329,0.010656724276027329,0.010656724276027329,0.010656724379368947,0.010656724276027329,0.010656724276027329,0.010656724276027329
AGO,2010,0.010659210769896094,0.010659210808384579,0.010659210769896094,0.010659210769896094,0.010659210769896094,0.010659210769896094,0.010659210769896094,0.010659210769896094,0.010659210769896094,0.010659210769896094,0.010659210769896094,0.010659210769896094,0.010659210769896094,0.010659210769896094,0.010659210769896094,0.010659210769896094,0.010659210769896094,0.010659210769896094,0.010659210769896094,0.010659210769896094,0.010659210769896095,0.1991031409515104,0.010659210769896094,0.3958468473686924,0.010659210769896094,0.010659210769896094,0.01065921285115217,0.010659210769896094,0.010659210991442626,0.010659210769896094,0.010659210769896094,0.010659210769896094,0.010659210769896094,0.010659210769896094,0.010659210769896094,0.010659210769896094,0.010659210852350652,0.010659210769896094,0.010659210769896094,0.010659210769896094
AGO,2011,0.012389567653225774,0.01238956899026453,0.012389567653225774,0.012389567653225774,0.012389567653225774,0.012389567653225774,0.012389567653225774,0.012389567653225774,0.012389567653225774,0.012390822847773576,0.012389567653225774,0.012389567653225774,0.01238963735407149,0.012389567653225774,0.012389567653225774,0.012389567653225774,0.012389567653225774,0.012389567653225774,0.012389567653225774,0.012389998905360246,0.012389567653225776,0.516804994038893,0.01238958240200043,0.012389574173595633,0.012389567653225774,0.012389567653225774,0.012389567653225776,0.012389567653225774,0.01238961710837376,0.012389567653225774,0.012389567653225774,0.012389567653225774,0.012389567653225774,0.012389567653225774,0.012389567653225774,0.012389573774395209,0.012389600808498932,0.012389567653225774,0.012389567653225774,0.012389567653225774
AGO,2012,0.012262482011273675,0.012262483786844568,0.012262482011273675,0.012262482011273675,0.012262482011273675,0.012262482011273675,0.012262482011273675,0.012262482011273675,0.012262482011273675,0.012264946030450655,0.012262482011273675,0.012262482011273675,0.012262574242836015,0.012262482011273675,0.012262482011273675,0.012262482011273675,0.012262482011273675,0.012262482011273675,0.012262482011273675,0.012263052665607998,0.012262482011273676,0.5217599252149355,0.012262501527564397,0.012262490639341837,0.012262482011273675,0.012262482011273675,0.012262482011273678,0.012262482011273675,0.01226254745271514,0.012262482011273675,0.012262482011273675,0.012262482011273675,0.012262482011273675,0.012262482011273675,0.012262482011273675,0.012262490111100607,0.012262527990392994,0.012262482011273675,0.012262482011273675,0.012262482011273675
AGO,2013,0.012282422807933036,0.012282424199326323,0.012282422807933036,0.012282422807933036,0.012282422807933036,0.012282422807933036,0.012282422807933036,0.012282422807933036,0.012282422807933036,0.01228298606261286,0.012282422807933036,0.012282422807933036,0.01228246525813259,0.012282422807933036,0.012282422807933036,0.012282422807933036,0.012282422807933036,0.012282422807933036,0.012282422807933036,0.012282685454757022,0.012282422807933038,0.5209843026139465,0.012282431790442024,0.012282426779061712,0.012282422807933036,0.012282422807933036,0.012282691990236816,0.012282422807933036,0.012282456227242722,0.012282422807933036,0.012282422807933036,0.012282422807933036,0.012282422807933036,0.012282422807933036,0.012282422807933036,0.012282426535934981,0.012282441658248563,0.012282422807933036,0.012282422807933036,0.012282422807933036
AGO,2014,0.012270433398422473,0.012270437216163353,0.012270433398422473,0.012270433398422473,0.01227043357353806,0.012270441711751429,0.012270433398422473,0.012270433398422473,0.012270433405057029,0.012270438876144072,0.012270433398422473,0.012280664259003569,0.012270438941568674,0.012270433398422473,0.012270433398422473,0.012270433398422473,0.012270433398422473,0.012270433398422473,0.012270442643475134,0.012270433398422473,0.012270588726249388,0.012270439833150027,0.012270433398422473,0.012270433398428628,0.012270433398422473,0.012270433398422473,0.012270653748834159,0.012270433398422473,0.012270433398422473,0.012270437475896014,0.012270433398422473,0.012270433398422473,0.012270440117370433,0.012270433398422473,0.012270433398422473,0.01227043490802328,0.5214424147171481,0.012270458284481887,0.012270433398422473,0.012270433398422473
AGO,2015,0.012191114101000081,0.012191120865120197,0.012191114101000081,0.012191114101000081,0.012191114467936585,0.012191128668030082,0.012191114101000081,0.012191114101000081,0.012191114112625365,0.012191123699305532,0.012191114101000081,0.012191114126420413,0.012191123813946145,0.012191114101000081,0.012191114101000081,0.012191114101000081,0.012191114101000081,0.012191114101000081,0.012191130300660498,0.012191114101000081,0.012191386320906232,0.012191125375853176,0.012191114101000081,0.012191114101009034,0.012191114101000081,0.012191114101000081,0.012191500305614182,0.012191114101000081,0.012191114101000081,0.012191121245717425,0.012191114101000081,0.012191114101000081,0.012191125455829519,0.012191114101000081,0.012191114101000081,0.012191116746172202,0.524545758363412,0.012191157708439709,0.012191114101000081,0.012191114101000081
ALB,1996,0.004459879463310586,0.48139226873558966,0.004459879463310586,0.004459879463908866,0.004459879463310587,0.004459879463310587,0.004459879463310589,0.004459879463310586,0.004459879463310586,0.004459881894631012,0.004459879463310586,0.004459879463310611,0.004459879463310589,0.004459879463310589,0.004459879463310586,0.004459879463310586,0.34913230922406874,0.004459879463310586,0.004459879463310586,0.004459879463310586,0.004459879463310587,0.004459879463310587,0.00445987946331063,0.004459879463310588,0.004459879463310587,0.004459879463310588,0.004459879463310587,0.004459879463310586,0.004459879463310587,0.004459879463310587,0.004459879463310586,0.004459879463310586,0.004459879465931237,0.004459879463310586,0.004459879463310586,0.004459879463310587,0.004459879463310586,0.004459879463310587,0.004459879463310587,0.0044598794633105895
ALB,1997,0.004340366593046036,0.4465255453329,0.004340366593046036,0.0043403665930460385,0.004340366593046036,0.004340366593046037,0.004340366593046037,0.004340366593046036,0.004340366593046036,0.004340371512574604,0.004340366593046037,0.004340366593046037,0.004340366593046038,0.004340366593046036,0.004340366593046036,0.004340366593046036,0.38854051839046994,0.004340366593046036,0.004340366593046036,0.004340366593046037,0.004340366593046038,0.004340366593046037,0.004340366593046126,0.004340366593046037,0.004340366593046036,0.004340366593046036,0.004340366593046037,0.004340366593046036,0.004340366593046036,0.004340366593046037,0.004340366593046036,0.004340366593046036,0.004340367414398206,0.004340366593046036,0.004340366593046036,0.004340366593046037,0.004340366593046036,0.004340366593046037,0.004340366593046037,0.004340366593046036
ALB,1998,0.004963480695676891,0.2413569308422962,0.004963480695676891,0.1456121264035539,0.004963480695676891,0.004963480695676892,0.004963480695676894,0.004963480695676891,0.004963480695676891,0.004963481665472968,0.004963480695676891,0.004963480695676891,0.004963480697261811,0.004963480695676891,0.004963480695676891,0.004963480695676891,0.42938215604061675,0.004963480695676891,0.004963480695676891,0.004963480695676891,0.004963480695676891,0.004963480695676899,0.004963480695676909,0.004963480695676891,0.004963480695676891,0.004963480695676893,0.004963480695676895,0.004963480695676891,0.004963480695676891,0.004963480695676891,0.004963480695676891,0.004963480695676891,0.0049634806977841865,0.004963480695676891,0.004963480695676891,0.004963480695676891,0.004963480695676891,0.004963480695676895,0.004963480695676891,0.004963480695676891
ALB,1999,0.005533384972171666,0.21752624048000002,0.005533384972171666,0.14689322922416653,0.005533384972171666,0.005533384972171667,0.00553338497217167,0.005533384972171666,0.005533384972171666,0.0055333857025731134,0.0055333849721716675,0.005533384972171693,0.005533384975105407,0.005533384972171667,0.005533384972171666,0.005533384972171666,0.43084528559135926,0.005533384972171666,0.005533384972171666,0.005533384972171666,0.0055333849721716675,0.005533384972171667,0.00553338497217168,0.005533384972171667,0.005533384972171667,0.005533384972171667,0.005533384972171667,0.005533384972171666,0.0055333849721716675,0.005533384972171667,0.005533384972171666,0.005533384972171666,0.005533384972958956,0.005533384972171666,0.005533384972171666,0.005533384972171667,0.005533384972171667,0.005533384972171667,0.005533384972171666,0.005533384972171667
ALB,2000,0.005656763679815528,0.21211117224396256,0.005656763679815528,0.13553721351407075,0.00565676367981553,0.005656763679815528,0.00565676367981553,0.005656763679815528,0.005656763679815528,0.005656764690528499,0.005656763679815529,0.005656763679815528,0.005656764164136715,0.005656763679815529,0.005656763679815528,0.005656763679815528,0.44305135659266853,0.005656763679815529,0.005656763679815528,0.005656763679815528,0.005656763679815529,0.005656763679815528,0.005656763679815546,0.00565676367981553,0.005656763679815529,0.005656763679815529,0.005656763679815529,0.005656763679815528,0.005656763679815528,0.005656763679815529,0.005656763679815528,0.005656763679815528,0.005656763680904978,0.005656763679815528,0.005656763679815528,0.005656763679815529,0.005656763679815529,0.005656763679815529,0.005656763679815529,0.005656763679815529
ALB,2001,0.005629523774548885,0.2152586569869385,0.005629523774548885,0.15830884136587509,0.005629523774548888,0.005629523774548885,0.005629523774548889,0.005629523774548885,0.005629523774548885,0.005629525027537471,0.005629523774548885,0.005629523774548885,0.005629523774548893,0.005629523774548885,0.005629523774548885,0.005629523774548885,0.4181401205413715,0.005629523774548885,0.005629523774548885,0.005629523774548885,0.005629523774548887,0.005629523774548886,0.0056295237745489085,0.0056295237745488886,0.005629523774548886,0.005629523774548886,0.005629523774548887,0.005629523774548885,0.005629523774548885,0.005629523774548886,0.005629523774548885,0.005629523774548885,0.005629523969066568,0.005629523774548885,0.005629523774548885,0.005629523774548886,0.005629523774548886,0.005629523774548887,0.005629523774548889,0.005629523774548886
ALB,2002,0.005825987635759925,0.2177583626335157,0.005825987635759925,0.13528052801345167,0.0058259876357599286,0.005825987635759925,0.0058259876357599286,0.005825987635759925,0.005825987635759925,0.005825992571264654,0.005825987635759925,0.005825987635759926,0.005825987635759927,0.005825987635759925,0.005825987635759925,0.005825987635759925,0.4313995618831525,0.005825987635759925,0.005825987635759925,0.005825987635759925,0.005825987635759926,0.005825987635759925,0.005825987635760014,0.005825987635759927,0.005825987635759926,0.005825987635759926,0.005825987635759925,0.005825987635759926,0.005825987635759925,0.005825987635759926,0.005825987635759925,0.005825987635759925,0.0058259876411116875,0.005825987635759925,0.005825987635759925,0.005825987635759926,0.005825987641666149,0.005825987635759925,0.005825987635759926,0.005825987635759926
ALB,2003,0.005821486027432141,0.19230113620690237,0.005821486027432141,0.12910789924122248,0.0058214860274321415,0.005821505851282818,0.005821486027432143,0.005821486027432141,0.005821486027432141,0.005821487045920767,0.0058214860274321415,0.005821486027432141,0.005821486027432142,0.005821486027432141,0.005821486027432141,0.0058214860274321415,0.463195960693449,0.005821486027432141,0.005821486027432141,0.005821486027432141,0.0058214860274321415,0.0058214860274321415,0.00582148602743216,0.005821486027432142,0.0058214860274321415,0.005821486027432141,0.0058214860274321415,0.005821486027432141,0.005821486027432141,0.0058214860274321415,0.005821486027432141,0.005821486027432141,0.005821486028529956,0.005821486027432141,0.005821486027432141,0.0058214860274321415,0.0058214860274321415,0.0058214860274321415,0.0058214860274321415,0.005821486027432141
ALB,2004,0.0052371429085513906,0.35896010269906153,0.0052371429085513906,0.005237142908551603,0.005237142908551392,0.0052371429085513906,0.005237142908551391,0.0052371429085513906,0.0052371429085513906,0.005237143805068466,0.0052371429085513906,0.005237142908551392,0.005237142908551394,0.0052371429085513906,0.005237142909145571,0.0052371429085513906,0.4420284658230142,0.0052371429085513906,0.0052371429085513906,0.005237142908551391,0.005237142908551391,0.0052371429085514,0.005237142908551406,0.005237142908551391,0.005237142908551391,0.0052371429085513906,0.0052371429085513906,0.0052371429085513906,0.0052371429085513906,0.005237142908551392,0.0052371429085513906,0.0052371429085513906,0.005237142964411438,0.0052371429085513906,0.0052371429085513906,0.0052371429085513906,0.005237142908551391,0.005237142908551391,0.005237142908551391,0.0052371429085513906
ALB,2005,0.004902732492376274,0.352676523653062,0.004902732492376274,0.004902732492376278,0.004902732492376274,0.004902732492376274,0.004902732492376276,0.004902732492376274,0.004902732492376274,0.004902732989318731,0.004902732492376275,0.004902732492376278,0.00490273249305152,0.004902732492376274,0.004902732492376274,0.004902732492376274,0.4610196401462289,0.004902732492376274,0.004902732492376274,0.004902732492376276,0.004902732492376275,0.004902732492376984,0.004902732492376283,0.004902732492376275,0.004902732492376275,0.004902732492376274,0.004902732492376274,0.004902732492376274,0.004902732492376277,0.004902732492376276,0.004902732492376274,0.004902732492376274,0.004902733485168693,0.004902732492376274,0.004902732492376274,0.004902732492376274,0.004902732492376275,0.004902732492376275,0.004902732492376274,0.004902732492376274
