rep_iso,year,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
AFG,2008,0.01746050796465196,0.02436119179575154,0.017460507946514627,0.017460520761717915,0.01746123804031964,0.01746050795094807,0.01746071085988735,0.01746050794656,0.01746050794662382,0.017472473910415707,0.017460507946470975,0.01746050795737073,0.01746050800440094,0.017460507946626794,0.017483644069746278,0.017460507947613304,0.017460512149491902,0.6613004452946888,0.01746055598561555,0.017473627574584247
AFG,2009,0.01603649090819493,0.016061952649082254,0.016036490886245335,0.016036492558159626,0.01603653169229481,0.016036490907486434,0.016036502229581702,0.016036490886316226,0.01603649088637847,0.01605758233648128,0.016036490886176306,0.016036490953950173,0.016036491004605472,0.01603649088642095,0.01605026550981085,0.016036490888386115,0.016036493428267233,0.6952367766091223,0.016036490892010594,0.0160460030010288
AFG,2010,0.01636586327765021,0.016392277304502805,0.016365863268852848,0.016365871700191638,0.01636638217333854,0.01636586332938257,0.016366007457585017,0.01636586326895872,0.01636586326891298,0.016376899545658564,0.01636586326875312,0.016365863403624177,0.01636586341158128,0.016365863269113396,0.018074350215654702,0.016365863272121757,0.016365864627108886,0.6873005356749188,0.016365863280305582,0.01636731498178434
AFG,2011,0.01566850172364387,0.01570945838416694,0.015668501712669685,0.015668504794883575,0.015668656892872966,0.015668501737429206,0.015668544845353686,0.015668501712769373,0.015668501712742117,0.0156870152975901,0.015668501712575583,0.0156685018248547,0.015668501841197165,0.015668501712915058,0.015704318946896792,0.01566850171688532,0.01566850347070684,0.7022010416319509,0.015668501722210747,0.015670436605685418
AFG,2012,0.020891166231810723,0.020891351118039695,0.020891166231809196,0.020891178481750896,0.020891974207004796,0.020891166748198717,0.02089139071354615,0.020891166231810074,0.020891166231809272,0.020891283620560076,0.02089116623180837,0.020891166485128412,0.020891166456049538,0.0208911662318114,0.020891426472024126,0.02089116623180981,0.020891166231809453,0.6030662332364122,0.020891166253196387,0.020891166353610845
AFG,2013,0.02137898008617488,0.021379017275236965,0.021378980086174573,0.02137898255033125,0.02137914251396154,0.0213789807112336,0.02137902523633543,0.021378980086174747,0.021378980086174587,0.021379003797527146,0.021378980086174407,0.021378980205991983,0.021378980192237523,0.021378980086175014,0.021379032428712284,0.021378980086174695,0.021378980086174622,0.5937990540790209,0.02137898009629033,0.021378980223723698
AFG,2014,0.02128765714707763,0.021287702542210143,0.021287657147077255,0.021287660155002372,0.02128785542496185,0.021287657768448633,0.021287712260627895,0.021287657147077473,0.021287657147077275,0.021287686065519684,0.021287657147077053,0.02128765728086619,0.0212876572655079,0.0212876571470778,0.021287721039835415,0.021287657147077404,0.02128765714707732,0.5955341185777431,0.021287657158372587,0.021287657284285104
AFG,2015,0.014440501793491002,0.014484845147002661,0.014440501785448548,0.014440501936493376,0.01444050270455822,0.014440501858093471,0.01444050204116342,0.014440501785501991,0.014440501785496896,0.014442212145136767,0.014440501831270705,0.014440508825998868,0.014440634965963048,0.014440501785584816,0.06595689509437969,0.014440503442045375,0.014440502110238408,0.6740571314379297,0.014440501791952859,0.014451245732250222
AFG,2016,0.012419510726753695,0.18929859850196215,0.012419510718322466,0.012419510751160013,0.012419510791758497,0.012419510791847936,0.012419510739054469,0.012419510718322476,0.012419510720110452,0.01241951149494995,0.012419510719604525,0.012419510791230581,0.01241951080177797,0.012419510718322493,0.012419511621503206,0.012419510722459686,0.012419510796247882,0.5871502063164937,0.012419510724095275,0.012419510834022724
AGO,2007,0.024610782083689525,0.024470119790862062,0.024466376269337908,0.02447906222450176,0.024565772353481126,0.024466143385330145,0.02446983357139639,0.024466063047022514,0.024466094935871402,0.024490336095449337,0.024466063062345063,0.5348402592823397,0.02446609747769951,0.024473612197501767,0.024466765428591965,0.024470432172155887,0.024466063185810818,0.024466063072431998,0.024467802983109892,0.024466257381071266
AGO,2009,0.02133508449268207,0.02131273264753557,0.021311969553208455,0.021314033959428078,0.021327980483102846,0.02131191855102342,0.02131253268664967,0.02131191851599134,0.02131192030527063,0.02131713466625353,0.02131191851597812,0.021311918519653895,0.021311918531010894,0.5950238971731296,0.021312015793725523,0.0213131480475707,0.02131191851598621,0.021311918515985618,0.02131220198604744,0.021311918539766418
AGO,2010,0.02133235552993576,0.02131776103339786,0.021317235324417295,0.02131859348096643,0.021327728594300776,0.021317201762477467,0.021317605960201963,0.02131720172766102,0.02131720290859052,0.021320952638126625,0.021317201727650798,0.021317201731427142,0.02131720174258727,0.5949405639221044,0.02131726589688543,0.02131773250558092,0.021317201727657085,0.021317201727656623,0.021317388318113677,0.021317201740260767
AGO,2011,0.02476914962291749,0.024770751990033583,0.024769149044985266,0.02476914909755845,0.024769149447758595,0.024769149043685504,0.02476914905934078,0.024769149043694948,0.024769149043729396,0.025117660317710577,0.024769149043671054,0.024769149046722262,0.024769149043698903,0.024769476010646187,0.024782130809098638,0.5289987774251208,0.024769149043686146,0.024769149043685032,0.024769149050921827,0.024793115771334584
AGO,2012,0.024511711509238428,0.024513814859926247,0.024511710290858885,0.024511710401692685,0.024511711139975714,0.02451171028811682,0.024511710321126683,0.024511710288129214,0.024511710288210562,0.024979027263868074,0.024511710288097847,0.024511710291025106,0.024511710288134408,0.024512139479390044,0.024530362643314763,0.5337574870950624,0.024511710288117654,0.024511710288116193,0.024511710303368166,0.02454322238422993
AGO,2013,0.02454124129074386,0.024549883675806336,0.024541240173164273,0.024541240274820745,0.024541240951978165,0.024541240170707936,0.024541240200836426,0.02454124017091042,0.02454124017075675,0.024890717386538305,0.024541240170398063,0.02454124017344623,0.024541240170995286,0.024541419366366925,0.024547590764256888,0.5333386893097961,0.024541240170721523,0.024541240170697726,0.024541240184800257,0.024554335052257775
AGO,2014,0.024657987486986045,0.02454795743278608,0.02453412250984104,0.024545066726617975,0.024619562947514172,0.02453391748460744,0.02453710615912915,0.024533852162010775,0.024533878637716076,0.02457258415357463,0.024533852177305696,0.5335708984247991,0.024533880158227703,0.02453581384091185,0.024534569425924344,0.024537616254800266,0.024533852301696135,0.02453385230925651,0.024535353854481076,0.024534275551813898
AGO,2015,0.024588968406385078,0.024398405341247528,0.024369983101444757,0.02438702915161585,0.02451462892590251,0.024369664628830882,0.02437458909235519,0.024369567269039164,0.024369607176488627,0.024451691734692062,0.024369567283658824,0.5364682591525616,0.02436960899768091,0.024371141662574567,0.024370671682048404,0.024375306379294304,0.024369567387880858,0.024369567546351455,0.024371880262720007,0.024370294817227505
ALB,1996,0.008903492789462586,0.39874457786107637,0.008903492771868828,0.008903492849173838,0.00890349281798974,0.008903494133575558,0.008903492647871337,0.00890349444888626,0.00890349279862627,0.008903493089740581,0.0089034927514882,0.008903494454616813,0.008903502612614408,0.008903493207396111,0.008903494197477357,0.008903492836823873,0.008903492935120105,0.008903492688447992,0.008903492629040628,0.4409925354787032
ALB,1997,0.00865076581437029,0.42013782649436476,0.008650765615122654,0.008650765857232188,0.008650765724717655,0.008650767172133467,0.008650765627282418,0.008650765705599363,0.008650765605956783,0.008650766104289382,0.008650765707779902,0.008650765635398981,0.008650766420904062,0.008650765710331099,0.008650766223448543,0.00865076578164393,0.0086507656149636,0.00865076562494463,0.008650765613858098,0.4241483879456583
ALB,1998,0.009921306494112601,0.2679395407158589,0.0099213063279174,0.009921307212018478,0.009921307002321281,0.009921307172466736,0.009921307375576742,0.009921306337879977,0.009921306330459559,0.00992130680409984,0.009921306524781728,0.009921308861562486,0.009921306307372113,0.009921306426779936,0.009921306881930493,0.00992130687751383,0.0099213067359393,0.00992130639001852,0.009921306314149307,0.5534769369072408
ALB,1999,0.011062525389757648,0.2463104451831769,0.011062525481835419,0.011062525512557434,0.01106252538552363,0.011062526867144663,0.011062525454722506,0.011062529427368994,0.0110625252110572,0.011062525726187647,0.011062525601430012,0.011062540152435246,0.011062525185327503,0.011062525297423288,0.011062527167776002,0.011062525493485298,0.011062527302498213,0.011062525606693772,0.011062525202977479,0.5545640733506212
ALB,2000,0.01130613821049049,0.23540940302192281,0.011306138139052626,0.011306138530045811,0.011306138157295368,0.01130614215230438,0.011306138185775886,0.011306138061923937,0.011306138058229635,0.011306138560668982,0.011306138248793684,0.011306138080063144,0.011306139483891727,0.011306138300830396,0.011306139209957638,0.01130613814083968,0.011306138218431289,0.01130613809806701,0.011306138076299323,0.5610801030651161
ALB,2001,0.011228293074499185,0.22162925603067643,0.011228292826547021,0.011228293274982539,0.011228292999155934,0.011228296761657475,0.011228292914778481,0.011228292748147736,0.011228292750676496,0.011228293357566414,0.011228292962647407,0.011228292902286783,0.011228294403420581,0.011228293147700791,0.011228293800129794,0.011228292967143921,0.011228292983829257,0.011228292783052407,0.01122829276003323,0.5762614645510682
ALB,2002,0.011623857234748307,0.2387843373373766,0.011623857426837077,0.011623857475418583,0.01162385719347066,0.011623860672791244,0.011623857282143452,0.011623857198735928,0.011623857141832882,0.011623858080261881,0.011623857417591692,0.011623857165846026,0.011623857443376164,0.011623857638107195,0.011623858204326133,0.01162385716524235,0.011623857314535519,0.011623857173351008,0.01162385715880208,0.5519862262752052
ALB,2003,0.011636660145499429,0.23496615738775672,0.011636660000494431,0.011636660550749694,0.011636659976522362,0.011636665614871615,0.01163676154112038,0.011636659917446567,0.011656504586323113,0.011636660358591268,0.011636660037675614,0.011636659924932118,0.011636659906381618,0.0116366600823962,0.011636661448790967,0.011636660032183964,0.011636660030028896,0.011636659922509006,0.011636660009419058,0.555554008526307
ALB,2004,0.010461927875760824,0.2736048317417865,0.010461927688874042,0.010461928125340731,0.010461927730761988,0.01046193072737027,0.010461927802007337,0.010461928023540979,0.010461927681061071,0.010461928050159934,0.01046192791502187,0.010461927733991894,0.010461927867292168,0.010461927732954596,0.010461928754629023,0.01046192768762668,0.010461927780385264,0.010461927714827967,0.010461927711164845,0.5380804636554419
ALB,2005,0.009801561053895598,0.323531812190139,0.009801560866915726,0.009801561232772918,0.00980156090069861,0.009801564034195348,0.009801560887191627,0.009801561556136252,0.009801560932906545,0.009801561193045372,0.009801561055538397,0.009801568470337634,0.00980156086688416,0.009801560902663967,0.009801562259850786,0.00980156257336095,0.009801562010464459,0.009801561070525492,0.009801560900725714,0.5000400750417513
ALB,2006,0.008831487769254348,0.34653194577081947,0.00883148759822835,0.008831487866841885,0.008831487670870782,0.008831488436924911,0.008831487688015218,0.008831488254966748,0.008831487607527918,0.008831487924291396,0.008831487812067591,0.008831497151022868,0.008831487606236612,0.008831487631710289,0.00883148843463616,0.00883148791998603,0.008831489524962294,0.008831487861182968,0.008831487624450449,0.4945012618460037
ALB,2007,0.008335070789067516,0.3192084146990751,0.008335070654475092,0.00833507082110311,0.00833507069583087,0.008335071115739544,0.008335070734405096,0.008335071508020892,0.008335070776536349,0.008335070917280625,0.008335070750157185,0.07451945730872829,0.008335070654665832,0.008335070651764611,0.008335071515553993,0.008335073885563897,0.00833507078890292,0.008335070671406201,0.008335070670812132,0.4645759203909107
ALB,2008,0.007753444509521025,0.38138160675074706,0.0077534444020364,0.0077534445163915024,0.007753444422727855,0.0077534453968141435,0.007753444417715697,0.007753444835970461,0.0077534445423367605,0.007753444584787796,0.007753444487498536,0.07422293344689547,0.007753444392139857,0.007753444371958592,0.007753445330295191,0.007753448477124683,0.0077534444770924246,0.007753444391342371,0.007753444394076924,0.41258689785252733
ALB,2009,0.008014765079809805,0.34107072959975543,0.008014764853717994,0.008014764941619401,0.008014764950297116,0.008014764981952067,0.008014764916839069,0.008014765447755152,0.008014765003212413,0.008014765123764249,0.008014764904676177,0.09943741410658521,0.008014764847473007,0.008014764844482207,0.00801476572442273,0.008014769007456114,0.008014765031836398,0.008014764846667678,0.008014765011388003,0.4232408467762898
ALB,2010,0.008885840231495995,0.17954064340594242,0.008885839915705915,0.008885840123855567,0.0088858401058551,0.008885840154409247,0.008885839927966096,0.00888583991168389,0.00888583990570705,0.008885840242331796,0.008885840006400136,0.11572693000150705,0.008885839905458416,0.00888583993192552,0.26888028506198136,0.008885840166682773,0.00888584009484038,0.008885839915862403,0.008885840055720021,0.2936787009346689
ALB,2011,0.010100005343702558,0.18086556599933312,0.010100004889258595,0.010100005175900728,0.010100005124834095,0.010100005203081545,0.010100004912405744,0.010100004942253158,0.010100004901638275,0.01010000528116742,0.010100005063007988,0.17985010581530378,0.010100004901465683,0.010100004881618715,0.2339486168855778,0.010100005382862655,0.010100005043537806,0.010100004904535621,0.010100005014061497,0.24373563033445322
ALB,2012,0.012781399751254476,0.3523876663290595,0.01278139936327118,0.012781399689146766,0.01278139954023469,0.012781401075161198,0.012781399426720609,0.012781399689503118,0.012781401812101958,0.01278139983166572,0.01278139955813433,0.2540481937841004,0.012781399401451135,0.012781399376093622,0.0127814014667935,0.01278140998483329,0.01278139952771326,0.012781399406235374,0.012781399475177504,0.17628033151134836
ALB,2013,0.013664752121706257,0.2953496097842791,0.01366475175227367,0.013664752253436364,0.01366475198674154,0.013664754432080123,0.013664751807216114,0.013664752308603178,0.013664752181086736,0.01366475234579979,0.013664752049606363,0.27954594086703066,0.013664751825098815,0.013664751736196907,0.013664753906679693,0.013664761922006876,0.013664752005527931,0.013664751820740933,0.013664751976954053,0.19280365091693494
ALB,2014,0.009647927543324816,0.24247407459715586,0.009647927375616464,0.009647928045953507,0.009647927873521997,0.009647931517385976,0.009647927386918014,0.009647928885829452,0.009647927382351032,0.00964792767884012,0.009647927604160906,0.009647927407931323,0.00964792738641195,0.009647927376000575,0.009647928369210359,0.009647927644667067,0.009647927392545774,0.009647927408615923,0.009647927382177682,0.5838632237413813
ALB,2015,0.008016325980883308,0.2690315865046887,0.008016325802171485,0.008016326604184078,0.00801632631660694,0.008016326908002884,0.008016325837559821,0.00801632584898309,0.008016325819970723,0.008016326090480889,0.008016326083902365,0.08046222354945698,0.008016325835792927,0.008016325800999693,0.11446693343804493,0.008016326384323104,0.008016325967289727,0.008016325840556225,0.008016325921145961,0.4077780394649562
ALB,2016,0.008164854209307347,0.37316042027241725,0.008164853770254497,0.00816485455085506,0.008164854383783874,0.008164855175932793,0.00816485379016978,0.008164854006903713,0.008164853748687702,0.008164854001373461,0.008164853879554186,0.10489299787192546,0.008164853772172551,0.008164853747233846,0.008164854425363733,0.00816485391760125,0.008164853918440202,0.008164853787309707,0.008164853906762084,0.38314406286395153
ALB,2017,0.009667102772716051,0.25888550056775567,0.00966710267381397,0.009667103658167312,0.009667103322664905,0.00966710478100334,0.009667102699198833,0.009667103187058625,0.009667102677278399,0.009667102958224255,0.009667102810494481,0.009667102685680008,0.00966710273781351,0.009667102673178999,0.009667103667315189,0.009667103037727593,0.00966710269166862,0.009667102690130052,0.009667102679462537,0.5671066450286475
AND,1996,0.009489109587058394,0.819706916487341,0.009489109937464718,0.009489109572271474,0.009489109559741747,0.009489109666803294,0.009489109569362147,0.009489109557660885,0.009489109603202948,0.009489109702269818,0.009489109786368235,0.009489109564554427,0.009489109578785427,0.009489109613710304,0.009489109644455047,0.00948910960024085,0.009489109593875264,0.009489109580126904,0.009489109557062189,0.00948911023764484
AND,1997,0.009345824379127869,0.822429335115469,0.009345824388547438,0.009345824444406634,0.009345824369704115,0.00934582440463575,0.009345824626456438,0.009345824373372698,0.009345824393343926,0.009345824479313963,0.00934582463052056,0.009345824369960249,0.009345824398299767,0.009345824396220642,0.009345824449068403,0.009345824371457737,0.009345824383254436,0.009345824391989183,0.00934582437144175,0.009345825263409359
AND,1998,0.008593642911512388,0.8367207828267283,0.008593642921723477,0.008593643011126135,0.008593642905328191,0.008593643132345091,0.008593643233236425,0.008593642906626876,0.0085936429273306,0.008593643019985841,0.00859364321434068,0.008593642905594253,0.00859364293446156,0.008593642932210722,0.008593642981614953,0.00859364290677227,0.008593642909660915,0.008593642929493186,0.008593642905963754,0.008593643583944462
AND,1999,0.007890309439300582,0.8500841188020916,0.007890309771574937,0.007890309635161786,0.007890309443878675,0.007890309554466221,0.007890309459050272,0.007890309435624103,0.007890309462269283,0.00789030957493961,0.007890309715956584,0.007890309450731197,0.007890309463605402,0.007890309452089876,0.00789030952953209,0.00789030947407882,0.007890309445030571,0.00789030980414444,0.007890309436134417,0.007890309650339754
AND,2000,0.007962860916520235,0.8487056405305048,0.0079628616598966,0.007962861050436627,0.007962860972726618,0.007962860959833342,0.007962860965198153,0.007962860915935092,0.007962860949391743,0.007962861065505391,0.007962861148359235,0.00796286093263879,0.00796286093630848,0.00796286092801185,0.007962861008473855,0.007962861002767696,0.00796286092217283,0.007962861184834448,0.007962860941598655,0.007962861008885649
AND,2001,0.008705728865522008,0.8345911496743685,0.00870572887141697,0.008705728883025043,0.008705728898855824,0.008705728894671104,0.008705728930364158,0.008705728861859767,0.008705728866711669,0.008705728939846719,0.00870572942756984,0.008705728867198562,0.0087057288646274,0.008705728859994535,0.0087057289222175,0.008705728860581685,0.008705728865243631,0.008705729704178152,0.008705728875234563,0.008705729066512218
AND,2002,0.011578437508364741,0.7800096863282303,0.011578437552320861,0.011578437540664371,0.011578437495298544,0.01157843755864674,0.011578437525302056,0.011578437493539866,0.011578437509468981,0.011578437603091104,0.011578437777230987,0.011578437493366933,0.011578437497555005,0.011578437528763554,0.011578437582731142,0.01157843749841341,0.011578437495530034,0.011578437870504034,0.011578437510116533,0.011578437630860845
AND,2003,0.01003814933681154,0.8092751621873309,0.010038149317228016,0.010038149345641696,0.01003814931562658,0.010038149327833576,0.01003814945894265,0.010038149314986151,0.010038149324600051,0.010038149412834556,0.01003814944861132,0.010038149318008591,0.010038149315615552,0.01003814931473728,0.010038149392391778,0.010038149334892358,0.010038149316875442,0.010038149412342571,0.010038149369250043,0.01003814943543956
AND,2004,0.011680027479870087,0.7780794770072209,0.011680027587243808,0.01168002748641239,0.011680027467897465,0.011680027493098944,0.011680027663121869,0.011680027467101999,0.011680027482762614,0.011680027589660788,0.011680027626643849,0.011680027469989791,0.011680027472639234,0.011680027467391649,0.0116800275599126,0.0116800275087821,0.011680027469187285,0.011680027620867343,0.011680027501342916,0.011680027578852411
AND,2005,0.011128643997328163,0.7885557635045028,0.011128643989008096,0.01112864399786965,0.011128644020144693,0.011128644004942446,0.011128644014030797,0.01112864398588511,0.011128643995916468,0.011128644143302464,0.011128644166186556,0.011128643985801712,0.011128643989253187,0.01112864400454553,0.011128644078095658,0.01112864403393885,0.011128643987401925,0.011128644027512867,0.011128644000705679,0.011128644073627238
AND,2006,0.009962896273416563,0.8107049691811975,0.00996289646868602,0.009962896276824661,0.009962896296630741,0.009962896280200964,0.009962896290636843,0.00996289626080967,0.00996289627789776,0.00996289722612787,0.009962896415200075,0.009962896267248136,0.009962896262463272,0.009962896283498507,0.009962896409495171,0.009962896307318034,0.009962896281861398,0.00996289629846328,0.00996289627058821,0.00996289637143511
AND,2007,0.009466498396320848,0.8201365299270075,0.009466498434064826,0.009466498410762221,0.009466498430705718,0.009466498426512924,0.00946649842488325,0.009466498386114639,0.009466498390805909,0.00946649846429455,0.009466498585174472,0.009466498387584937,0.009466498388325613,0.009466498411601439,0.009466498446446862,0.009466498395436066,0.00946649839295775,0.009466498400864129,0.00946649839229544,0.009466498507840733
AND,2008,0.00898672416663694,0.8292522397791328,0.008986724417757977,0.008986724258266353,0.008986724156870112,0.008986724180556521,0.008986724251084545,0.008986724154428844,0.00898672416566996,0.008986724274553791,0.008986724406342945,0.00898672415993133,0.008986724154829186,0.00898672419547725,0.008986724269715383,0.008986724184677414,0.008986724160245159,0.008986724168326164,0.008986724168596555,0.008986724326900605
AND,2009,0.008657552702255393,0.8355064979467195,0.008657552779686254,0.00865755271061889,0.008657552694468166,0.008657552709439513,0.008657552736416609,0.008657552682594282,0.008657552766676384,0.008657552742993244,0.008657552857930814,0.008657552684124699,0.00865755268509825,0.008657552684807623,0.008657552759900431,0.008657552691371579,0.008657552706073057,0.00865755269270645,0.008657552710539905,0.008657553055578965
AND,2010,0.008978546809966561,0.8294076087499858,0.008978547819147998,0.008978546829549738,0.008978546820152956,0.00897854684661063,0.00897854683245324,0.008978546799982072,0.008978546830434555,0.00897854692270797,0.008978546946121388,0.008978546820066432,0.008978546801543079,0.008978546797951955,0.008978546892640955,0.00897854691696583,0.008978546803656234,0.008978546849914433,0.00897854682164372,0.008978547088504518
AND,2011,0.008405541082987165,0.8402947175615469,0.008405542057130374,0.008405541122197303,0.008405541079131728,0.008405541112569258,0.008405541118652644,0.008405541069736656,0.008405541101437625,0.008405541195940672,0.008405541283549249,0.008405541092486887,0.008405541078055166,0.008405541069708766,0.008405541161665179,0.008405541185108292,0.008405541076816006,0.008405541118765594,0.008405541091699296,0.008405541340815307
AND,2012,0.008835150353533935,0.8321321410493907,0.008835151218480723,0.00883515038509877,0.008835150355334937,0.008835150387013987,0.00883515049449913,0.008835150338570125,0.008835150533528171,0.008835150451291351,0.008835150636782628,0.00883515035802756,0.008835150341503409,0.00883515033944855,0.008835150451953627,0.008835150438179234,0.008835150341394978,0.008835150385529147,0.008835150359695678,0.008835150780743343
AND,2013,0.009692193935712048,0.8158483135824137,0.009692194520315304,0.009692193956430457,0.00969219393994341,0.009692194021004784,0.009692193951014089,0.009692193920868843,0.009692193996697473,0.009692194021173519,0.009692194347244922,0.009692193934716448,0.009692193925077098,0.009692193919799657,0.009692194000510615,0.009692193988380244,0.00969219392596709,0.009692193994008858,0.009692193920833685,0.009692194197887822
AND,2014,0.009651160764191877,0.8166279443976484,0.009651161104390139,0.009651160782897976,0.009651160771948546,0.009651160907241288,0.009651160751504666,0.009651160747202415,0.009651160764941224,0.0096511608271011,0.009651161037032526,0.009651160758366677,0.009651160756402063,0.009651160746163519,0.00965116081658517,0.009651160788057313,0.009651160759339833,0.009651160766440599,0.009651160746388658,0.009651161006156135
ANT,1998,0.02362104192781038,0.078977702267348,0.023621086710744726,0.023621566306444866,0.02362105752373069,0.023621060432100473,0.023621049046159685,0.023621047632979255,0.023621059207157378,0.023621161175948438,0.023621060820154204,0.023621048874341334,0.49584247444294677,0.023621061450700222,0.02362112199472629,0.02362103974883252,0.02362118454666326,0.023621040233590088,0.0236210464345992,0.023621089223022015
ANT,2005,0.00799796408099706,0.8480386762546542,0.00799796494209976,0.007997964273264593,0.007997964581480152,0.007997964385346818,0.00799796425482987,0.007997964146505828,0.007997964110675666,0.007997964821448265,0.007997964601451699,0.007997964059229631,0.007997964042886578,0.007997964434182304,0.007997964163958472,0.007997964046692174,0.007997966427339699,0.00799796406304404,0.007997964095390749,0.007997964214522412
ANT,2006,0.009383894500472717,0.6410838295621447,0.009383896677398574,0.00938389457051051,0.009383894676955567,0.009383894714183626,0.009383894620241503,0.009383894517594448,0.009383895688690483,0.009383894857734236,0.19000606367884043,0.009383894524174936,0.009383894503741701,0.009383894614663131,0.009383894638974944,0.009383894680379383,0.009383895252652555,0.009383894575201395,0.009383894517940083,0.009383894627505177
ANT,2007,0.009175767144460056,0.6284379607141486,0.009175768627750122,0.009175767286979051,0.009175767456094405,0.009175767391906823,0.009175767245354932,0.009175767608340053,0.009175767424033176,0.009175767575058405,0.20639822484911277,0.009175767157483647,0.009175767374186482,0.009175767387362333,0.009175767285035882,0.009175767247698276,0.009175768537820875,0.009175767199268093,0.00917576718317277,0.009175767304733268
ANT,2008,0.010603439182604955,0.7985346477868814,0.010603440472218633,0.010603439440871972,0.010603439324033997,0.01060343970705891,0.01060343922647167,0.01060343968150156,0.01060343921421136,0.010603439751687493,0.010603439903306321,0.010603439169174186,0.01060343917378021,0.010603439724575503,0.010603439295511545,0.010603439194463845,0.010603442037197265,0.010603439205907898,0.010603439245656302,0.010603439262884951
ARE,2005,0.00548935527435202,0.8957019330075258,0.005489355868030023,0.005489355400870401,0.005489355286915757,0.0054893553569159035,0.005489355302129796,0.005489355246044899,0.0054893557444363195,0.005489355559704312,0.005489355367613188,0.00548935528092291,0.005489355278219811,0.005489355246251337,0.00548966993399782,0.005489355316811558,0.005489355270397104,0.005489355494041115,0.005489355273376876,0.005489355491443027
