rep_iso,year,0,1,2,3,4,5
ALB,2014,0.03237402310556307,0.03279205103894896,0.03229328028414247,0.834870013822228,0.03440981822208045,0.033260813527037
ALB,2015,0.10810765403295529,0.028098208133396217,0.026926094694329106,0.7797483811163166,0.02961136052080557,0.02750830150219724
ALB,2016,0.12905657497835168,0.028995742622732888,0.02739716441289192,0.7580583059443091,0.029063084878173624,0.027429127163540717
ALB,2017,0.032531781684454024,0.03314222821403727,0.03241465667783833,0.8342218884927709,0.03540653363570116,0.03228291129519821
AND,1996,0.031635081844789394,0.841060575517234,0.03181184172471431,0.032082968951302124,0.03166872014067652,0.03174081182128392
AND,1997,0.031154174765226382,0.8436820004295137,0.03131245168733411,0.03147179059679293,0.031173214977945552,0.031206367543187306
AND,1998,0.028647086917640178,0.8561520556634566,0.028821164167116126,0.028933150019887964,0.028661710246736066,0.028784832985163
AND,1999,0.02630335546596861,0.8678515393414444,0.026484212543217298,0.026627861959420147,0.026327493057441,0.02640553763250857
AND,2000,0.026548315912672687,0.8665876979609493,0.026812387898808746,0.026793211879604505,0.02663916798427021,0.026619218363694495
AND,2001,0.02902446993287415,0.854548324656519,0.029114162074627012,0.02918545402069904,0.029075352280313813,0.02905223703496712
AND,2002,0.038596684184905944,0.8065895640355567,0.03869806092590854,0.038810599849427224,0.03864342260639888,0.03866166839780267
AND,2003,0.03346574313121278,0.8322692140341723,0.03354977739016274,0.03362746054137496,0.033597083936479435,0.033490720966597685
AND,2004,0.038936133468260026,0.8048332288887409,0.0390832008492603,0.03913663788253198,0.03903440917295682,0.03897638973824987
AND,2005,0.0370995617393798,0.8140424459581804,0.037220748395422894,0.03732466235897311,0.03718639044660381,0.03712619110144005
AND,2006,0.03321396618796122,0.8333878113903297,0.0333937441177048,0.03347334979679478,0.03328623845792651,0.03324489004928309
AND,2007,0.031559569374097526,0.8419303696106366,0.031646180216535987,0.03167342777538733,0.031602704615379076,0.031587748407963454
AND,2008,0.02996310533311588,0.8497264807156724,0.030125506317405154,0.03014879473751211,0.030033463116415325,0.03000264977987933
AND,2009,0.02886105747246771,0.8552167961309614,0.02893172061982159,0.029103444415876055,0.028948396377430633,0.028938584983442716
AND,2010,0.029930901618177307,0.8496393464458256,0.030219145935575214,0.030201315890117948,0.03001131438905614,0.029997975721247724
AND,2011,0.028021244226480238,0.8591968838991971,0.028313111845737232,0.028288152559462064,0.02809700380330409,0.02808360366581907
AND,2012,0.02945320066618702,0.8518792726862284,0.029743435009054617,0.029781689014493094,0.029525913962646613,0.02961648866139028
AND,2013,0.03231396176496604,0.8378005216893784,0.03252361867551394,0.03254861049656615,0.03234166988471583,0.032471617488859815
AND,2014,0.03217551748309874,0.8386449928297162,0.032303235114281126,0.032376998613550784,0.03220636488310994,0.03229289107624325
ANT,1998,0.07881221465784334,0.6053156963888586,0.0789416284964477,0.07904844422931623,0.07902248141833307,0.07885953480920098
ANT,2005,0.026689972389648795,0.8637654593591256,0.027405097780626952,0.02797654358954433,0.027143261949236264,0.027019664931818132
ANT,2006,0.03129539383565309,0.8395477043101326,0.03246840728566269,0.032773244947965366,0.031506865481448855,0.032408384139137277
ANT,2007,0.03064883043452703,0.7153617271871748,0.031111533296078152,0.16107893766358455,0.030885886425718233,0.030913084992917214
ANT,2008,0.03540079666642636,0.8201939137620499,0.03647821136474115,0.03663122512743285,0.0355153600174769,0.03578049306187271
ARE,2005,0.018328101125083512,0.9072072039324317,0.018617884045860397,0.018628049576412852,0.01844989028654409,0.018768871033667294
ARE,2007,0.5060476594352867,0.22696443059229204,0.06737111999936621,0.06305947448622315,0.06114295075803305,0.07541436472879877
ARE,2008,0.4941500651450158,0.22420132056054948,0.07017022210750255,0.06406043624540404,0.061964277076529496,0.08545367886499863
ARE,2012,0.01305521978236397,0.9343474466972838,0.013201382016066689,0.01319177835420701,0.01310312693583712,0.013101046214241427
ARE,2013,0.012394425072931552,0.9375280059231622,0.012632515804753327,0.012560629685998791,0.012443210644667657,0.012441212868486455
ARE,2014,0.3771609421015664,0.4328154390322339,0.046106625593713216,0.04501014171156963,0.04427158648585711,0.054635265075059794
ARE,2015,0.3278003282016247,0.423373610206901,0.04344682126861677,0.041495124608719146,0.04082581109122606,0.12305830462291228
ARE,2016,0.30840010750681685,0.4294909097284804,0.043497125609156896,0.04175306589598057,0.04109730192540567,0.13576148933415963
ARG,1996,0.022876781902663547,0.49248660349006823,0.023534224191964326,0.023154673296162727,0.4146733059288061,0.023274411190334986
ARG,1997,0.02286726310635954,0.5589090884468401,0.023426379711008232,0.02316442694288421,0.34834936035374403,0.023283481439163832
ARG,1998,0.02120179981571321,0.6141258364112483,0.021547056072217498,0.021507406151054478,0.30023270314222184,0.021385198407544524
ARG,1999,0.021488744622562415,0.6163778334621256,0.021699266081287586,0.021634898684108343,0.29721395183750476,0.021585305312411224
ARG,2000,0.02368554910094732,0.4819404094071664,0.02337296108794973,0.023553998206577925,0.42392374700812935,0.023523335189229277
ARG,2001,0.02395819185882461,0.5726534341058406,0.023362805719626345,0.023571508548344385,0.3329057403925479,0.023548319374816225
ARG,2002,0.01945899206160971,0.6792994605089696,0.018965777056038854,0.019240146943876664,0.24392128664783744,0.019114336781667848
ARG,2003,0.01925172884154033,0.6757405503502373,0.01863837931128413,0.01883071798614044,0.24879479342390656,0.0187438300868912
ARG,2004,0.01894839041542349,0.7080428240106172,0.018360448852799784,0.018663350150440336,0.21749463094709515,0.01849035562362384
ARG,2005,0.01948115515523719,0.7252026321833961,0.01895284995860582,0.019154699887548397,0.19817266296420716,0.019035999851005254
ARG,2006,0.019857572784346866,0.7276307133961496,0.01930741127490209,0.019300806745919937,0.19459594491345283,0.019307550885228744
ARG,2007,0.044037827199380576,0.35135154610953817,0.03115358733139165,0.031247929700652863,0.5110414782791586,0.031167631379878085
ARG,2008,0.03692290589305285,0.3518165901990731,0.03042226944896895,0.030507888564101665,0.51979435023547,0.030535995659333483
ARG,2009,0.019235733913523147,0.7015886425417105,0.019102182879786257,0.01910971711032203,0.2217645598395772,0.019199163715080816
ARG,2010,0.016412205201007928,0.6877013838251292,0.016326234571837375,0.016413030487739826,0.24668440590050433,0.016462740013781254
ARG,2011,0.016431737464433716,0.6877153643167581,0.01645997680662434,0.016519650189792096,0.24627180690253936,0.016601464319852263
ARG,2012,0.015825383431239917,0.7072598053609251,0.015880386995728,0.015966090590838748,0.2290549736343379,0.016013359986930268
ARG,2013,0.016733165593218982,0.7112332436774719,0.01678024150991209,0.016970798745807963,0.2214342660789221,0.016848284394666888
ARG,2014,0.036684942741800335,0.35198430478036336,0.032266546602767586,0.0324161935841618,0.5144037247372736,0.032244287553633406
ARG,2015,0.035449296509903555,0.2947552222456649,0.03453086668597188,0.03466310179276899,0.5660567048510413,0.03454480791464944
ARG,2016,0.03447339483385877,0.29396511347341886,0.03345797750699589,0.033730144312145494,0.5705459706564189,0.03382739921716208
ARG,2017,0.03252656155287061,0.32391637937160744,0.03190462916263753,0.032014476161072544,0.5476366014308942,0.032001352320917574
ARM,1997,0.04035805663553078,0.5341639541077254,0.040623634426281016,0.04103377132271162,0.040470964377080164,0.30334961913067104
ARM,1999,0.052098341081161424,0.3747481509426887,0.05265042968492891,0.05341882752648816,0.05260194141011805,0.4144823093546147
ARM,2000,0.04922733693264439,0.4113946640493821,0.049589244785370426,0.050733229272328484,0.0495921816903727,0.3894633432699019
ARM,2001,0.04278613900595853,0.47737751707618037,0.04328783971078488,0.04405304993387767,0.04294771080097513,0.34954774347222334
ARM,2002,0.054917097357096406,0.31762934103806695,0.055723200185158916,0.0571836633199657,0.05520300906903019,0.459343689030682
ARM,2003,0.056529017856941456,0.3156565520190092,0.057126491997807234,0.05911492015611819,0.05744586232619552,0.45412715564392847
ARM,2004,0.048571589692569056,0.059910366552863074,0.047861006034583466,0.38758018063489524,0.05558486634376892,0.4004919907413203
ARM,2005,0.05077297161953638,0.058103433791872876,0.050573134846134245,0.29163437956217353,0.0509300411130008,0.49798603906728217
ARM,2006,0.04674857509111799,0.04881367245822926,0.0450101595468762,0.3967386848760627,0.045172728949941385,0.41751617907777244
ARM,2007,0.04392577231515807,0.04879863617393575,0.04102218041418242,0.5055928775079064,0.0412479551601312,0.31941257842868614
ARM,2008,0.04542786898702016,0.04719811255786957,0.04137429751490069,0.5286934290880853,0.04152266639083726,0.2957836254612871
ARM,2009,0.04113635233349012,0.15674124653263116,0.0383588668322282,0.5798899257656093,0.03824759549506211,0.14562601304097914
ARM,2010,0.05918823401446958,0.0490104471057893,0.043256557718988176,0.7589189557015689,0.04367210991023311,0.04595369554895095
ARM,2011,0.05232004240102207,0.04334450561492547,0.040998975464667256,0.7791006413100897,0.04134322037710049,0.04289261483219491
ARM,2012,0.04684295958015445,0.041338728006656535,0.037263197964238166,0.7983786958476957,0.038142679341064266,0.03803373926019088
ARM,2013,0.04760015338763445,0.042502920955193056,0.03990550110836924,0.7883412566957331,0.04092081646175259,0.04072935139131759
ARM,2014,0.044497215261969,0.03975357827068559,0.03786920668174676,0.7992121759222749,0.03937749567270557,0.03929032819061824
ARM,2015,0.05268559894761301,0.04533636085243023,0.041817732078272246,0.7743305829125792,0.04323323337372101,0.042596491835384505
ARM,2016,0.043829085372446605,0.04477388929534423,0.041537566452560425,0.7848177585305,0.042536013409550565,0.04250568693959825
ARM,2017,0.04690334848496701,0.0502654891026215,0.04725309558176631,0.7593388022301724,0.04844359384336277,0.04779567075711009
ATG,1999,0.02408266928501813,0.8787825419151484,0.024206640831917942,0.02426868643841063,0.024584766725927295,0.02407469480357758
ATG,2000,0.032942285714255844,0.8345848784690977,0.03309812458541465,0.03316579604810003,0.03327688198627994,0.03293203319685171
ATG,2005,0.07015970148063727,0.12498572044667483,0.5938158880711661,0.07107496259373666,0.06995539523984771,0.07000833216793743
ATG,2007,0.0627098550403602,0.2670656552864992,0.482285815046435,0.06299647251500984,0.06247080624895225,0.06247139586274346
ATG,2009,0.07495064528226203,0.09339215414427282,0.6057462925563333,0.07629984068003191,0.07469374968581227,0.07491731765128773
ATG,2010,0.03944208284180587,0.8019362252056995,0.03965113411972197,0.03964677758343456,0.03963426636905441,0.039689513880283765
ATG,2011,0.04285669357301714,0.7839068489822776,0.04355359274290947,0.04319700909608166,0.04351323288752929,0.042972622718184854
ATG,2012,0.04747065157788135,0.7608278467932815,0.0478412068277705,0.04799126475554842,0.04827442241623539,0.04759460762928285
ATG,2013,0.05076654514589056,0.7447432358433409,0.051762637853091424,0.05102512470962744,0.051027612059777364,0.05067484438827225
ATG,2014,0.046120015685497145,0.768279585999854,0.04658969454910204,0.04645766052120592,0.046431985156420344,0.04612105808792052
ATG,2015,0.04877433087518328,0.7552682608188324,0.04924258224757851,0.04911368548354832,0.048814421706285076,0.04878671886857257
ATG,2016,0.059051468442085094,0.7044331756312989,0.05928761993471915,0.05925234495673627,0.058988357315169763,0.058987033719990783
ATG,2017,0.05140018580275125,0.7428191407599465,0.05169461726645748,0.051552809608734936,0.05127376342473879,0.05125948313737114
AUS,1996,0.014873498808481062,0.7372274796277319,0.015458448999666492,0.015171147888550987,0.17050227220556358,0.04676715247000591
AUS,1997,0.01533441001270434,0.7243245653120544,0.016019787156653073,0.015635390364104183,0.18253779203674106,0.04614805511774302
AUS,1998,0.05434227446193932,0.6522937454419588,0.016784191026474306,0.01644305799063509,0.22156061418401662,0.038576116894976024
AUS,1999,0.049706734333871794,0.6699174205544934,0.017138707047163505,0.01670406100755307,0.2049113313110948,0.04162174574582347
AUS,2000,0.015562233844137813,0.7106995879374035,0.016040999507990164,0.015899181761573004,0.16400614986682022,0.07779184708207537
AUS,2001,0.01588800482623691,0.7051625567846233,0.016432040544967358,0.016204268812688827,0.1749721964009037,0.07134093263057997
AUS,2002,0.01629783173937114,0.7082185221283847,0.016733442375192174,0.01655959381371848,0.1811851279240642,0.061005482019269384
AUS,2003,0.015080112971111432,0.7150038981609248,0.015425446955950219,0.015304722340298208,0.16714171018221435,0.07204410938950094
AUS,2004,0.014907376519520153,0.7522367899374778,0.015337791910017367,0.015156646812120023,0.12743044717616825,0.0749309476446965
AUS,2005,0.014475299149822773,0.7462997697374631,0.01497174024135607,0.014606646097294331,0.12773306039330687,0.08191348438075662
AUS,2006,0.015103061126404622,0.7539306647256776,0.01560933251942012,0.015190575874940113,0.09965952537166677,0.10050684038189069
AUS,2007,0.1806605901970225,0.30381342254842986,0.03145844810881284,0.40182754893724704,0.03274265030644748,0.04949733990204034
AUS,2008,0.24474970109956837,0.22892713408073642,0.04044838839095618,0.39557305762860023,0.041430488754084366,0.04887123004605448
AUS,2009,0.014804081794875622,0.785610592373555,0.015272181730078535,0.01504611607071174,0.09466155180943078,0.0746054762213482
AUS,2010,0.014082145064334707,0.8186893204466882,0.01465262032404679,0.014342671669966618,0.12338755066870435,0.014845691826259368
AUS,2011,0.014342928914774272,0.817105213936353,0.014670942514184566,0.014637055777787757,0.12379441607901799,0.015449442777882497
AUS,2012,0.013677059888429353,0.8235353436363775,0.014022896102859825,0.013902935647032275,0.12105069010711132,0.013811074618189525
AUS,2013,0.014529611972513989,0.7812333436060834,0.01499353001407221,0.014876381527199327,0.15881558344398244,0.015551549436148672
AUS,2014,0.20088690937453688,0.14809408950414168,0.044512369313862175,0.5156539651416064,0.04698214928964974,0.043870517376203164
AUS,2015,0.19004542256729906,0.18879789623658041,0.040190913759908665,0.49776838845785953,0.04323463426344093,0.03996274471491147
AUS,2016,0.1897626652853229,0.16180325987077712,0.04199797614358048,0.5205602246489918,0.04459638879674799,0.0412794852545798
AUS,2017,0.22778405869659918,0.12942085552995528,0.043421082193292236,0.5089006509323003,0.0474139614709708,0.04305939117688223
AUT,1996,0.012282781251900052,0.9384528563491668,0.0123057106144862,0.012342629940227435,0.012315936718238798,0.012300085125980765
AUT,1997,0.01208351501097617,0.9394486261372337,0.01211257143242023,0.012141379287109453,0.012120766606920559,0.012093141525339933
AUT,1998,0.01622456989100568,0.9187066918633503,0.016257631495714558,0.016302701944797847,0.016270978792695113,0.016237426012436607
AUT,1999,0.013274653686651393,0.9335042133771302,0.01330171504517499,0.013327859791400335,0.013309040598176291,0.013282517501466801
AUT,2000,0.013782267905433162,0.9309540153457032,0.013830387582186538,0.013835343648090451,0.013812402251257617,0.013785583267329014
AUT,2001,0.014329591212572523,0.9282260236222848,0.014359294629438583,0.014384716754837414,0.014367140723681912,0.014333233057184926
AUT,2002,0.01718629156038842,0.9138571427544832,0.01724154839886983,0.01726280429868933,0.017239650257970248,0.017212562729599
AUT,2003,0.013922165678849682,0.9303219124025616,0.01393331122670829,0.013955643263832423,0.013945845558469368,0.013921121869578626
AUT,2004,0.012653010743528223,0.9367263228038779,0.012654958138867628,0.012671744965544015,0.012653926117337821,0.012640037230844272
AUT,2005,0.011243191347230362,0.9438320688988298,0.011222997252215563,0.011250756114979076,0.011233006448958872,0.011217979937786303
AUT,2006,0.011119009405772035,0.9446003332871835,0.011068676991408339,0.011088908969583953,0.011070680723324268,0.011052390622727832
AUT,2007,0.01664794369100453,0.9171092281265061,0.016562641649755665,0.016585385821064582,0.016562761987486685,0.01653203872418235
AUT,2008,0.015360050191371478,0.9237056329142354,0.015243186482429305,0.015253332790240787,0.015233133555449044,0.015204664066273993
AUT,2009,0.011235215092622815,0.9436812191779679,0.011270214594253534,0.011288943322484554,0.0112730274488349,0.011251380363836458
AUT,2010,0.010993875007660076,0.9448707813506771,0.011042085788890214,0.011051806484425017,0.011030591868893673,0.011010859499453787
AUT,2011,0.010731300833617166,0.9461826659795484,0.010778661663987115,0.010790553549762709,0.010768745330245454,0.010748072642839248
AUT,2012,0.010979273628116688,0.9449461027030054,0.011024823983723465,0.011033157380038561,0.011022396944473436,0.01099424536064253
AUT,2013,0.010840423305965803,0.9458312117954157,0.010841696965988433,0.010844310623985762,0.010833590075968092,0.010808767232676125
AUT,2014,0.015850430915652882,0.9207368838913033,0.015868585308327986,0.0158714867229469,0.015853862251043554,0.015818750910725335
AUT,2015,0.01619030758024754,0.9190156362939919,0.016206495410695583,0.01621830667657076,0.016203464984722138,0.016165789053772243
AUT,2016,0.016451670193743332,0.9176822870672102,0.016473595726944578,0.016488446545572095,0.016471215060705632,0.0164327854058241
AZE,1999,0.2856880931416336,0.0758928229309561,0.46483247808626676,0.05667741179247007,0.05895929759659704,0.0579498964520763
AZE,2000,0.607345194569385,0.08557433806807742,0.08694749405916519,0.08196167849710365,0.0700565659022448,0.06811472890402394
AZE,2001,0.06776335059980056,0.145608927254941,0.5778882246543153,0.0686563757064236,0.06705782997136357,0.07302529181315583
AZE,2002,0.0657436374230253,0.17529503486649897,0.5611869140367485,0.06603710933233428,0.06534067756822577,0.0663966267731672
AZE,2003,0.0572529186577698,0.22312468113891726,0.5471108383528749,0.057693427985476955,0.057905976724849144,0.056912157140111934
AZE,2004,0.057241281892419095,0.16785953670267031,0.6046891259045405,0.05702074903863406,0.05700841768102571,0.056180888780710404
AZE,2005,0.053531152627873974,0.24378024127914832,0.5414519179940279,0.05444389319673858,0.05372819227856584,0.05306460262364546
AZE,2006,0.03287343365435158,0.6134145356377936,0.03416851903036708,0.2542471784069972,0.03281019404412705,0.03248613922636356
AZE,2007,0.6118402344805342,0.0876158810932848,0.07407998148604374,0.09276382007051034,0.06806739337603153,0.06563268949359535
AZE,2008,0.5901599179846051,0.08309924785949098,0.08169145118846852,0.08255568759063504,0.08156528396423166,0.08092841141256862
AZE,2009,0.25770322752460834,0.5951234752835315,0.03773875776916062,0.03724692942679208,0.03615087513430833,0.03603673486159904
AZE,2010,0.26694213888288687,0.5600457718431827,0.04310039022949869,0.04427365494707277,0.042923176407151264,0.042714867690207714
AZE,2011,0.348181278830436,0.4494673464505442,0.050343343422274006,0.052042470045416005,0.04999476200470851,0.049970799246621414
AZE,2012,0.3465078078181939,0.4523157408061881,0.04996929254983671,0.05172700892970561,0.050000499319318804,0.049479650576756844
AZE,2013,0.38252722483509394,0.4149414394964131,0.0502432870656938,0.05221965989427597,0.05022073381590112,0.049847654892622134
AZE,2014,0.5945400364367296,0.08328990011648083,0.08042045895473608,0.08293667754466327,0.08039801682018492,0.07841491012720526
AZE,2015,0.5929464208634528,0.08528317639635336,0.08088363976081192,0.08574195192646206,0.07889342971241106,0.07625138134050881
AZE,2016,0.6130438784390104,0.08424378212418071,0.07633816485625332,0.08008909866809716,0.0746554597762527,0.07162961613620569
AZE,2017,0.6007858949973072,0.08308909616793861,0.08191804345822098,0.08184327977488767,0.07753710924570964,0.07482657635593576
BDI,2003,0.06448916884586368,0.06869403022133157,0.0661234865678435,0.6712679287165566,0.06462464190354446,0.06480074374485999
BDI,2004,0.06455919029096699,0.0648801015801327,0.06636477910633445,0.6746123827710945,0.06471085679289341,0.06487268945857799
BDI,2005,0.06414420612050628,0.06488493439589554,0.06593336266108328,0.676134662551005,0.06448798497068388,0.06441484930082607
BDI,2006,0.04758881494966588,0.2158602504376774,0.589070353734571,0.052046836794953026,0.04763708447343736,0.04779665960969544
BDI,2007,0.0494855073784191,0.05300779159351002,0.05249737481965078,0.7456411826160174,0.0497755613965171,0.049592582195885575
BDI,2008,0.05645800486198438,0.058640173638193877,0.05785625770613361,0.7138295479528035,0.05657171395588991,0.05664430188499474
BDI,2009,0.05056662510547504,0.055397334804638335,0.051617798769011076,0.7408835166870622,0.050930956865219944,0.05060376776859343
BDI,2010,0.06309164116623117,0.06392546535248353,0.0636279869142523,0.6830475644516105,0.06313770227032653,0.06316963984509603
BDI,2011,0.05456878259299291,0.05625020182514323,0.05543689385726354,0.7239251466541241,0.05513217719058829,0.054686797879887894
BDI,2012,0.05686171940206983,0.05786228090238467,0.05807576199540951,0.7131761424920416,0.056971888761315155,0.057052206446779004
BDI,2013,0.06366265878866148,0.0644855640818406,0.41708508494065516,0.3269736861949019,0.06380043824314516,0.06399256775079544
BDI,2014,0.050427416885497664,0.053445782244956115,0.05103298682060596,0.7438852055761862,0.05056446819795547,0.05064414027479854
BDI,2015,0.047922591377692496,0.04874359408486219,0.048446197771512635,0.7586665536246541,0.048019718307115426,0.04820134483416316
BDI,2016,0.04947502552615169,0.05033061367197411,0.05006373193879065,0.7509197156913047,0.04949823577586845,0.04971267739591039
BDI,2017,0.04873094617499682,0.04925315437604988,0.049354040335402666,0.7549090933250222,0.04872949418377325,0.04902327160475519
BEL,1996,0.011552390288711575,0.9420223350225565,0.011638101405192332,0.011621891433561946,0.011607442836429853,0.01155783901354781
BEL,1997,0.011109019754463241,0.9450133970469157,0.010975954384794094,0.011056634426761434,0.010927991770857062,0.010917002616208336
BEL,1998,0.011082313639155197,0.9451722106377158,0.010955612503179446,0.011025161438574647,0.010905707946956366,0.01085899383441868
BEL,1999,0.010884661663745448,0.9452710823684788,0.010965348870527865,0.011042746041309665,0.010937568799143899,0.010898592256794152
BEL,2000,0.010853487508532416,0.947162172708742,0.010495818272093053,0.010569207869102327,0.010480699134443227,0.010438614507087069
BEL,2001,0.010535630714654283,0.9471134225992612,0.010582794011318323,0.010653983669109359,0.010580135477261604,0.010534033528395144
BEL,2002,0.010072205642239896,0.9503959982861737,0.00988083191117021,0.009938663528097106,0.009880384993591399,0.00983191563872788
BEL,2003,0.010236037149184174,0.9502089803834936,0.009889863312746836,0.009944757461114924,0.00988243255702957,0.009837929136430907
BEL,2004,0.01015347379829264,0.9506453493125478,0.009800133615960839,0.009854060787704712,0.009790937210075025,0.009756045275418953
BEL,2005,0.009795155566931264,0.9512155445411167,0.009755425215670424,0.009783378447167822,0.009749142895112469,0.009701353334001359
BEL,2006,0.009808761154091723,0.9508660000790176,0.009830365718458996,0.009862794284972255,0.009836961352509107,0.009795117410950353
BEL,2007,0.02036554567747713,0.8999505034034874,0.01975851596845665,0.01978502143374189,0.019657824274075503,0.02048258924276154
BEL,2008,0.02019749445869709,0.9029202685557058,0.019153122471991784,0.019191502468993114,0.01902375798157423,0.019513854063038006
BEL,2009,0.00948095497581699,0.9531792897526471,0.00933495434948725,0.009399767496232912,0.009323215631511275,0.009281817794304531
BEL,2010,0.009481220337049368,0.9524943540950578,0.009503750882182395,0.009564773925690825,0.009499079943724386,0.009456820816295083
BEL,2011,0.009582470663688466,0.9521174807422403,0.009564806130179885,0.00965235539457615,0.009563257061619026,0.009519630007696053
