rep_iso,year,0,1
PYF,1997,0.7245426164151495,0.2754573835848506
PYF,1998,0.7034550853351818,0.29654491466481825
PYF,1999,0.7308138443961025,0.2691861556038976
PYF,2000,0.7119543562730095,0.28804564372699054
PYF,2001,0.7519012304880738,0.2480987695119262
PYF,2002,0.7467929176174023,0.2532070823825977
PYF,2003,0.7458449130605729,0.2541550869394272
PYF,2004,0.7643266698625695,0.23567333013743053
PYF,2005,0.7677730783681604,0.23222692163183956
PYF,2006,0.7654448690974308,0.23455513090256927
PYF,2007,0.7635510247507793,0.23644897524922076
PYF,2008,0.7711441826494316,0.22885581735056845
PYF,2009,0.756667424266029,0.24333257573397096
PYF,2010,0.7300932276200514,0.26990677237994865
PYF,2011,0.7631194555209534,0.2368805444790466
PYF,2012,0.7776865867946416,0.2223134132053583
PYF,2013,0.7722611475906629,0.22773885240933703
PYF,2014,0.7661494508723852,0.23385054912761474
PYF,2015,0.7733103119214653,0.22668968807853468
QAT,2000,0.2903935056623418,0.7096064943376583
QAT,2001,0.252601509429985,0.747398490570015
QAT,2002,0.19146121777752026,0.8085387822224797
QAT,2005,0.22450214597056792,0.775497854029432
QAT,2006,0.2043400305640144,0.7956599694359856
QAT,2007,0.7676094190269281,0.23239058097307183
QAT,2008,0.7854599850136228,0.21454001498637726
QAT,2009,0.24824709979435833,0.7517529002056418
QAT,2010,0.21413756568051923,0.7858624343194808
QAT,2011,0.23558576228820582,0.7644142377117942
QAT,2013,0.2020125820761263,0.7979874179238736
QAT,2014,0.7750501283832647,0.2249498716167352
QAT,2015,0.7665024512956212,0.2334975487043789
QAT,2016,0.7749237177321271,0.22507628226787305
ROU,1997,0.24101042957291682,0.7589895704270831
ROU,1998,0.2492881124040162,0.7507118875959837
ROU,1999,0.24729104764643825,0.7527089523535617
ROU,2000,0.2849040089645657,0.7150959910354343
ROU,2001,0.29051378106858294,0.7094862189314171
ROU,2002,0.2937261426796894,0.7062738573203107
ROU,2003,0.2811154986012912,0.7188845013987089
ROU,2004,0.15887039770080455,0.8411296022991955
ROU,2005,0.13324583340219648,0.8667541665978035
ROU,2006,0.10637402751068269,0.8936259724893174
ROU,2007,0.1557101567614664,0.8442898432385335
ROU,2008,0.15275121074180048,0.8472487892581995
ROU,2009,0.0800226129281546,0.9199773870718454
ROU,2010,0.07552721782193604,0.924472782178064
ROU,2011,0.07427687914219859,0.9257231208578014
ROU,2012,0.07559654572664858,0.9244034542733514
ROU,2013,0.07426730757706489,0.9257326924229351
ROU,2014,0.11011245762524981,0.8898875423747502
ROU,2015,0.09702043648743759,0.9029795635125624
ROU,2016,0.09207849442733408,0.9079215055726659
ROU,2017,0.09473297200993995,0.90526702799006
RUS,1997,0.12647310336415707,0.8735268966358428
RUS,1998,0.2103988381999815,0.7896011618000184
RUS,1999,0.10733802448168991,0.8926619755183102
RUS,2000,0.10691833080773658,0.8930816691922634
RUS,2001,0.09755197305176362,0.9024480269482364
RUS,2002,0.12649599998946834,0.8735040000105316
RUS,2003,0.11613370215447132,0.8838662978455287
RUS,2004,0.09576356201019304,0.904236437989807
RUS,2005,0.11412374216787535,0.8858762578321245
RUS,2006,0.09296366012590346,0.9070363398740965
RUS,2007,0.7309065502215062,0.2690934497784938
RUS,2008,0.7452313021162719,0.2547686978837282
RUS,2009,0.1846222559603142,0.8153777440396858
RUS,2010,0.16065351088451382,0.8393464891154861
RUS,2011,0.14032628301514882,0.8596737169848512
RUS,2012,0.15721818586246167,0.8427818141375384
RUS,2013,0.16137979609742403,0.8386202039025759
RUS,2014,0.7579407733800987,0.24205922661990134
RUS,2015,0.7385976402138589,0.261402359786141
RUS,2016,0.6845323545203631,0.31546764547963696
RUS,2017,0.7189212713832922,0.28107872861670785
RWA,2001,0.7869190322925111,0.21308096770748886
RWA,2002,0.6576325305963155,0.3423674694036845
RWA,2003,0.8248756953809067,0.17512430461909326
RWA,2004,0.8188088632397943,0.18119113676020582
