rep_iso,year,0,1,2,3,4,5,6,7,8,9
ALB,2001,0.022462336502198543,0.1681407311622193,0.02247204393691326,0.652125693792554,0.022459155128097485,0.022462003591584966,0.022469431398968474,0.02246779879257462,0.02246946971753865,0.02247133597735066
ALB,2002,0.023248626631978346,0.18607565903694062,0.023257087581153506,0.6278767853389287,0.02325322529657889,0.023253414070341226,0.023254956753393723,0.02326096226852136,0.023255400928365876,0.02326388209379756
ALB,2003,0.02327494199210546,0.16744786015774543,0.0232836354022255,0.6462889221967106,0.02327425311372489,0.02329615555505564,0.02328369927136351,0.023281992908307042,0.023285701807395323,0.023282837595366493
ALB,2004,0.02092622939877428,0.21135389906737484,0.020929681432676882,0.621211834398145,0.0209265940376892,0.020928700004115154,0.02093066042918198,0.020929431390514546,0.020933769197754585,0.020929200643773488
ALB,2005,0.019880837187589786,0.23787048297520083,0.019607407564806098,0.6049604040281414,0.019603422910486692,0.019608310034205722,0.019635965309314038,0.019606195196467734,0.019613640046908885,0.01961333474687888
ALB,2006,0.03967420617865975,0.2657844430250929,0.017666662283024704,0.570865513312665,0.017663405993370653,0.0176656053603485,0.01767513345338251,0.01766590208276829,0.017670956459461346,0.017668171851226256
ALB,2007,0.08387913081846812,0.277304457593817,0.016674548981749627,0.5220657765997975,0.016670332329781334,0.01667218256264484,0.016707089261571925,0.016672375203792243,0.016679720881703133,0.01667438576667437
ALB,2008,0.08304554908607294,0.3223238777738114,0.015511180939786264,0.4860156372777627,0.015507283451400856,0.015508903622907392,0.015551703151085035,0.015509268907925821,0.015516154981320706,0.015510440807926832
ALB,2009,0.10810565507203557,0.31070339061764873,0.016037459240508402,0.46891207784803934,0.01603024337049816,0.01603191748861497,0.016071646279131824,0.01603180532075858,0.016041279643720013,0.016034525119044435
ALB,2010,0.13215094181482895,0.3901559798909154,0.017778061744815506,0.3532229313530338,0.017771986440433152,0.017773662115013508,0.017806795626074894,0.01777333610277915,0.01778940085607537,0.017776904056030277
ALB,2011,0.19393172560118613,0.36058203940796124,0.020208270352518026,0.3039859657240637,0.020200368856010936,0.02020300417797083,0.020261198409453722,0.020201872306976315,0.02022021316165381,0.020205342002205244
ALB,2012,0.26766465335749595,0.2887652460012703,0.025575953045481967,0.26445462773318607,0.025563272843163093,0.025566954147608324,0.025686894082417457,0.02556566198074836,0.025586545493161684,0.025570191315466857
ALB,2013,0.29325472346356435,0.2433810909788056,0.02734560996862563,0.2718637286675564,0.027329955895667966,0.027336125565748007,0.027448364049519964,0.027334430491605867,0.027366996702830618,0.027338974216075597
ALB,2014,0.019296627318474945,0.14428637354626575,0.019317751524226774,0.7012437172324205,0.019296463279667418,0.01930796153588814,0.019299549971442908,0.019300019374216583,0.019351051280760027,0.019300484936636837
ALB,2015,0.09196014734145315,0.28833220826017564,0.016043342628815852,0.5074075236068952,0.016033019021332206,0.016038945063353915,0.016054025013459223,0.016034777311003535,0.016059503677822728,0.01603650807568861
ALB,2016,0.11327186090097897,0.29022664762140077,0.01634557562573732,0.4821342191820494,0.016335028687913963,0.016334670583769594,0.01633476742929757,0.016331503834175316,0.01635186401850196,0.01633386211617513
ALB,2017,0.019334487940047416,0.1666987869935685,0.01935643486743778,0.6785615977214075,0.019335012933079508,0.01934479119086268,0.01933677099879551,0.019336684660599634,0.019356429615123297,0.019339003079078265
AND,1996,0.018978236112453844,0.8291631784327885,0.01898129814129035,0.018997593561691978,0.01897900626522504,0.018980780349611964,0.018980274895370998,0.018979884956809752,0.0189788739951879,0.0189808732895697
AND,1997,0.01869468753355896,0.8317529168988997,0.018693696227386924,0.018701763632877746,0.018691891148241296,0.018694661593112817,0.01869306986641913,0.018692241205754825,0.01869182203749838,0.018693249856250073
AND,1998,0.017191261818408014,0.845292375177767,0.017189039064796695,0.017194933754829157,0.017187320991002362,0.017190349844204488,0.01719016623086721,0.01718777461198372,0.0171875478604011,0.01718923064574025
AND,1999,0.015780633111126003,0.8579524034182836,0.01578381696263521,0.01578606665144748,0.015780784813080116,0.015783429659058764,0.01578486131108341,0.015782179015826143,0.015781420696633672,0.015784404360825507
AND,2000,0.01592584292730319,0.8566469836404587,0.015929720089931324,0.015928343609912226,0.0159269960170531,0.0159281849387735,0.015928950202614083,0.015928439631100244,0.01592660995555592,0.015929928987297767
AND,2001,0.017411942050325816,0.8432828255689612,0.017412640442383776,0.017416505626816053,0.017412297506134447,0.017413597341576475,0.017413720843040537,0.01741225360304969,0.01741166838546387,0.017412548632248125
AND,2002,0.023156882693510156,0.7915734296056688,0.023158280464307478,0.023160796979042497,0.023156937334793605,0.023159754892697493,0.02316025075517934,0.023157625597418862,0.023157401343101524,0.02315864033428014
AND,2003,0.02007637780958298,0.8193030505357161,0.020077219035076286,0.02007914860108293,0.020076323172695493,0.02007789670446314,0.020077712529818204,0.02007689750456945,0.020076516187174567,0.020078857919821058
AND,2004,0.02336132967092689,0.7897460360606346,0.02336116545861676,0.023362860267916893,0.02336009995165548,0.023361917907147006,0.023362297626805285,0.023361147640632234,0.023360429038777122,0.023362716376887943
AND,2005,0.02225736917155894,0.7996718964238807,0.022258063574720054,0.022259715257978697,0.022258428417862186,0.022259090683215153,0.022259388511750192,0.022258366440334586,0.022257574768216073,0.022260106750483497
AND,2006,0.019925835462199854,0.8206490560017528,0.01992724127194946,0.019930739719700274,0.019927354283913467,0.01992723988100923,0.019929009080367013,0.019927697102006772,0.01992631444447333,0.019929512752627974
AND,2007,0.018933045438815268,0.8295928989387497,0.018934036975421488,0.018935626912714755,0.018933980890858983,0.01893490005309869,0.018933725044815615,0.01893444306630503,0.01893341605386043,0.01893392662536012
AND,2008,0.017973721547757292,0.8382216215203246,0.01797571566122957,0.017977365528632893,0.017973525647733225,0.0179752749250288,0.017974490888093924,0.017975836977749644,0.017974123953427873,0.017978323350022116
AND,2009,0.01731533337179885,0.8441477340909481,0.017316858791049078,0.017323462053608428,0.017315784311708916,0.017316909766809652,0.01731573430332303,0.017315555342664005,0.017316173177750523,0.017316454790339424
AND,2010,0.017957183030143133,0.8383625450532114,0.01796175454975855,0.01796372284503802,0.0179575691856055,0.01795866492916885,0.017959147381087254,0.017960180712359542,0.017958341120140185,0.01796089119348754
AND,2011,0.016811334871296747,0.8486762113775951,0.016815403780091116,0.01681792158795947,0.016811321557718004,0.016813311083411695,0.01681290997485374,0.016814372232057246,0.016812375026200505,0.016814838508816248
AND,2012,0.01767196517612774,0.8409366858605355,0.01767454944043467,0.01768096982856822,0.017670586124023193,0.017673588844519188,0.017672087488272283,0.017673033201137535,0.017672879061827008,0.017673654974554687
AND,2013,0.01938473315617253,0.8255183332106675,0.019387545270640894,0.019390664980126274,0.01938478038647059,0.019388673489667427,0.019386052875810855,0.01938661649000202,0.019385828320174395,0.019386771820267334
AND,2014,0.019302518666266383,0.8262619791425903,0.019304257271102396,0.019307669631666,0.019302808490379124,0.019305351116098844,0.019304188788228396,0.01930373096358073,0.019303474126137535,0.019304021803950147
ANT,1998,0.04727958200634556,0.07292837633951375,0.047266344865838084,0.5359002175099101,0.04731913098286329,0.04739770662193587,0.0472902843783651,0.04850056057947489,0.05832419357870501,0.04779360313704832
ANT,2005,0.015996182066927853,0.85590208597791,0.016022344149629397,0.016010947341925028,0.016044650928782347,0.016003242951938456,0.016003224326083136,0.015999493966520402,0.016005871318221898,0.016011956972061564
ANT,2006,0.01876901207171294,0.8309250768611486,0.01880216571095536,0.01878349528579533,0.01881749003597986,0.018779290382657566,0.01877691235091033,0.0187748302948204,0.01878560456266748,0.01878612244335216
ANT,2007,0.018352482301794225,0.8345423179094247,0.018406967009544088,0.018379198016291405,0.01845627831027885,0.018364994095742347,0.01836649505684855,0.018362211585270065,0.018373518197094988,0.018395537517710843
ANT,2008,0.021207866860548014,0.8089760014809007,0.021238029623308816,0.021222217051527204,0.021264549987043396,0.021216600409597997,0.021215697030044764,0.021215084318484144,0.021220845732289204,0.02122310750625606
ARE,2005,0.010979144727073722,0.9011530355852886,0.010983842573265299,0.010983984444538323,0.010979916380951889,0.010981270028569492,0.010980975175722524,0.010981639299105532,0.010992006700070396,0.010984185085414166
ARE,2007,0.4861267219098873,0.22243405087564927,0.03645324657836659,0.03640341526432802,0.036375067633472855,0.03638448541568365,0.03639720798835432,0.03642547025716701,0.036562661135152455,0.036437672941938504
ARE,2008,0.47751830590922606,0.22723875361288984,0.03692979901734972,0.036871946570249045,0.03684196826912428,0.036863005142178266,0.03686982542548879,0.036902762937641075,0.03704895198064586,0.03691468113520694
ARE,2012,0.00782009153614083,0.9296056002252505,0.007821050460260395,0.007822846041385325,0.007820314321575959,0.007821330329945605,0.00782162119407856,0.007823251182956613,0.007821752340256902,0.007822142368149192
ARE,2013,0.007427641214586381,0.9331775922077146,0.0074234076897079495,0.007426129717868425,0.00742335722101758,0.007423383944576189,0.007424123481826486,0.007425331723526635,0.00742420377405613,0.007424829025119571
ARE,2014,0.37178631657964206,0.41660382950909136,0.02645239234633507,0.026443861791886784,0.026432024531992247,0.026443226885621108,0.0264404698656522,0.026456060099260527,0.026492962819654815,0.026448855570863777
ARE,2015,0.3327035537160335,0.35407350147914757,0.024272004441306772,0.024257427483343672,0.02424925030550592,0.024261139721461475,0.02425781547171594,0.024267582964033852,0.14338712618618255,0.024270598231268804
ARE,2016,0.3101457820303015,0.3635674039631857,0.024441310746150927,0.024428717786845505,0.024419459733710173,0.024434103254170145,0.024427856185230707,0.02443673923508689,0.15525846694709242,0.024440160118225935
ARG,1996,0.013703249332579421,0.445593822935248,0.013706763581218763,0.013704615044214257,0.01370427675621164,0.013704196944556593,0.013711113851427042,0.013709121160665172,0.013707236261849165,0.44475560413202997
ARG,1997,0.013680870659340946,0.5048319990807218,0.013684430670453369,0.013681742173529026,0.013681569512146597,0.013681486187028451,0.013690184071344655,0.013684874950009676,0.01368468276460628,0.3856981599308191
ARG,1998,0.012637570682306266,0.5613887150207507,0.012639286577483798,0.012636941145483357,0.012637112553551353,0.012636815832640464,0.012654972186393446,0.012639459431936615,0.012640038267545168,0.3374890883019089
ARG,1999,0.012753131675840789,0.47330715651468114,0.012753913944131766,0.01275170912461638,0.012751894258030085,0.012751685250186974,0.13802174370200176,0.012753200301599706,0.012754014026037186,0.29940155120287415
ARG,2000,0.013916462210370384,0.4675282601473827,0.013913929128252922,0.013912795975565545,0.013913001692358385,0.013912932737305452,0.013922863514311733,0.013913196294744162,0.01391757020858564,0.4211489880911231
ARG,2001,0.01389394322070362,0.5453324291803046,0.013887917331468609,0.013886547672767816,0.01388737377421603,0.013886769350108625,0.013901585542393891,0.013887708236241136,0.013891308398824853,0.3435444172929708
ARG,2002,0.011296092327326934,0.6721524273712883,0.011290706688241713,0.011289179844186757,0.011290127850215234,0.011289223928705471,0.011310152271373886,0.011289085908145428,0.01129348581005226,0.237499518000464
ARG,2003,0.011103462333962685,0.6839339416321077,0.01109777144651986,0.011096137103481606,0.011097433101044146,0.011096152689735997,0.011112010665804825,0.011096327284673697,0.011100625913705243,0.22726613782896435
ARG,2004,0.01093805930700034,0.6384718818692696,0.010934020601798686,0.01093195034829288,0.01093293296671415,0.01093203212878142,0.10480718031164012,0.010931667592217092,0.010935504028265658,0.18018477084602003
ARG,2005,0.011271606171204596,0.7263388363389675,0.011266098928345143,0.011264160919869788,0.011264878978866332,0.01126425888060929,0.011283751577682992,0.011264631394292528,0.011268610482186645,0.18351316632797524
ARG,2006,0.01144522162805719,0.7062951378761875,0.011439049487166134,0.011436849475912494,0.01143807711441143,0.011436899917949704,0.01144048101282503,0.011436917651971475,0.011440360255289243,0.2021910055802297
ARG,2007,0.01839940190739751,0.27422279187649845,0.018387685001195937,0.018386124701344108,0.01838588870245832,0.018389437788976493,0.018407504883811376,0.018386941754497427,0.01839230735757361,0.5786419160262467
ARG,2008,0.018003483905234947,0.28473862540757355,0.017993786730314373,0.017992138128243174,0.01799211529453541,0.017994810831205646,0.018006905991161056,0.017992882703360476,0.0179983969098905,0.5712868540984809
ARG,2009,0.011293605158090672,0.6521279900434352,0.011291165388637408,0.011289018061210122,0.01128971989923261,0.011289504683176113,0.011292028794999217,0.011289178995411209,0.011292496120964227,0.257545292854843
ARG,2010,0.009709864644819705,0.6787077969066465,0.009709766607276077,0.00970824284834804,0.009708921204455592,0.009708571328155587,0.009710811378563352,0.009708603663897176,0.009711349409201974,0.24361607200863594
ARG,2011,0.009763198709853193,0.6625871174065959,0.009764000258371432,0.009762571510051896,0.009763129521345355,0.009762947673345188,0.009765007529150986,0.009763644216306528,0.009765698245765581,0.25930268492921404
ARG,2012,0.009427421944782282,0.6672547980264,0.00942869254026485,0.009427234489764047,0.009427766188809006,0.009427555036487052,0.009429495219105632,0.009427752539047181,0.00942996717314561,0.25731931684219445
ARG,2013,0.009968099899100991,0.6840423361016331,0.009969160721407088,0.009967731332635408,0.00996834930908502,0.009968964427973862,0.009980553583316853,0.009968045691065797,0.00997092295662214,0.23619583597715973
ARG,2014,0.019091970109149207,0.27754357188822304,0.019083376912138874,0.01908219897123034,0.01908210132347067,0.019083530017107848,0.01909567576620989,0.019083609474347528,0.019088215261934344,0.5697657502761881
ARG,2015,0.020375148306649916,0.22346369122588916,0.02037192672611847,0.020370598145309667,0.02037053785989177,0.020371871470983596,0.020381007512518742,0.020372597344789873,0.020378345167359802,0.613544276240489
ARG,2016,0.01975764489793315,0.22337321596503465,0.019754041969058007,0.019752627863067394,0.01975297795030265,0.01975387562276473,0.019765021029380193,0.019754278994795142,0.019760436992121544,0.6185758787155426
ARG,2017,0.01881693518929744,0.2516334602560419,0.01881436712573527,0.018813183623563098,0.01881364767123606,0.01881442185042145,0.01882211254139185,0.018815495125143307,0.018820349428567886,0.5978360271886017
ARM,1997,0.024206960423773773,0.4667640498478344,0.024210363418728065,0.024212082203320773,0.024206989263988735,0.02422071373072001,0.024231305029759585,0.024209761485738817,0.33952731655623325,0.024210458039902735
ARM,1999,0.031253082286494795,0.23981838032053296,0.03125734144465806,0.031282008348434115,0.03125211710421417,0.03126573041492395,0.03127600830217879,0.031256012006062726,0.5100759773016148,0.03126334247088555
ARM,2000,0.02953486544555855,0.24112607976929468,0.029536981914490876,0.029564463574114117,0.02954512106911507,0.029554912877253474,0.029566461375329894,0.02953659189421706,0.5224952687120503,0.029539253368576095
ARM,2001,0.02566056009742021,0.30613339505512005,0.025663874583453854,0.025678250816436418,0.025658538334249425,0.025681266652124633,0.025677959070824923,0.025662366852403983,0.488519126533356,0.025664662004610587
ARM,2002,0.032948820223554644,0.18620643785577462,0.032954483011143926,0.033005015039773954,0.03294576573863893,0.03297874392763176,0.03297062789946757,0.0329538978789155,0.5500713327255056,0.032964875699593374
ARM,2003,0.03388866234811334,0.1686314650184266,0.03389139010813391,0.03397525334226808,0.033883997286150984,0.03392449413698731,0.03394487217972068,0.03389333739899653,0.5600496621259228,0.03391686605527977
ARM,2004,0.02839375884651344,0.18783719993178272,0.028396517599464485,0.028462120081430613,0.028389475423207664,0.0284182697326522,0.028447586049408197,0.02839837086958024,0.5848057585197947,0.028450942946165896
ARM,2005,0.03001099575682348,0.15742605730859258,0.030013441199047905,0.030106747016192988,0.030006112995363005,0.030041963004045373,0.030096934229523534,0.030018467075460513,0.6021645189247692,0.030114762490181454
ARM,2006,0.026779704537475336,0.2004545707737153,0.026782318383698742,0.026821498695402398,0.026777401714093773,0.026798164305023683,0.02686388301125865,0.026783771520003156,0.5850907336787166,0.02684795338061239
ARM,2007,0.024430145711780427,0.18815932692535442,0.024432975041049066,0.024452059428676,0.024426951060921968,0.02444578225480767,0.2389584244021642,0.02443158265283384,0.40180293683008883,0.024459815692323673
ARM,2008,0.024643822693602442,0.17306733408355918,0.024646564072720648,0.02466996705672095,0.02464080854820529,0.02466228021033943,0.30358274398365714,0.024645061046711787,0.35077100154730373,0.02467041675717953
ARM,2009,0.022845051746753,0.1916057071108241,0.02284546442276372,0.022853228293593642,0.022841772594208283,0.022856178583748943,0.4264320679482552,0.02285461583655731,0.22200614684437403,0.022859766618921796
ARM,2010,0.025800095460466438,0.12172219452373094,0.025800339200384555,0.02580994507981956,0.02579367935431203,0.025814901276242856,0.4838473981856871,0.025797893289641334,0.21381012273256153,0.025803430897153645
ARM,2011,0.024464099642423978,0.10771541932790718,0.024467071870351405,0.024477491843387017,0.024460267794226276,0.024482881576788268,0.4452628981148704,0.024462973284303136,0.2757366102358079,0.02447028630993445
ARM,2012,0.02213842695621044,0.13778370378208818,0.022140666318712057,0.02214805529662301,0.022136118975198116,0.022153491630264175,0.44102849259517324,0.022146466264934783,0.26617764691476187,0.022146931266034252
ARM,2013,0.02360006147457514,0.16178849440755022,0.0236050102906792,0.02361744700702151,0.023597710414195637,0.023617057622123076,0.4857956129608568,0.023607708263014424,0.1871601804034964,0.02361071715648749
ARM,2014,0.02249021571607923,0.17015429196557566,0.022493318095496515,0.022506718886711623,0.022488405642891316,0.022506106198480792,0.446039346707357,0.022494084827370513,0.22632545656117714,0.022502055398860254
ARM,2015,0.02483434323802098,0.31050702429965493,0.02484271522913565,0.02484885061718176,0.02483166199452363,0.024843131990863347,0.49069257516955744,0.024837017216184264,0.024918340362724913,0.024844339882153062
ARM,2016,0.024726429152239975,0.33634754070373063,0.024737429319768262,0.024744048598882913,0.02472632451432814,0.024738293926523488,0.46570039633177573,0.024730501127512194,0.02480979980386343,0.024739236521375264
ARM,2017,0.0281177885335352,0.2688852526817148,0.028135347262651666,0.028146230636697755,0.028118250289027636,0.02813520892822751,0.5059944835533483,0.02812451392149439,0.0282036130186667,0.028139311174635945
ATG,1999,0.01442731938080704,0.8701045916105142,0.01443039640452461,0.014429963420564126,0.014446883196224796,0.014430511925078071,0.014430065824287013,0.014440636876464687,0.014428652539723526,0.014430978821811881
ATG,2000,0.019745660334366397,0.8222440451239155,0.019747685421657155,0.019748767762333898,0.019759115987478294,0.019753464525117392,0.019746979765856064,0.019760171529189356,0.01974597335407669,0.019748136196009253
ATG,2005,0.04187895544605288,0.10865583418195401,0.04188498790942276,0.041909982267616,0.04187577248675651,0.556252028705211,0.04188794303752388,0.041889038860815214,0.04187903647576453,0.04188642062888321
ATG,2007,0.03745216984529366,0.19985188305446375,0.03745459888141898,0.037458870242393104,0.03745197157802233,0.5005004671227697,0.03745104562359975,0.037466596006972185,0.03745025883596918,0.03746213880909727
ATG,2009,0.0447570401502401,0.11284098528048575,0.04477525065203336,0.04479621998299005,0.04475237416029154,0.5288483744118809,0.04475754173728556,0.04476119038838644,0.04494875861293506,0.04476226462347131
ATG,2010,0.023634023603625456,0.5560950902481843,0.023641096047409823,0.023638225448926336,0.02363549721067327,0.02364830461116858,0.02363450503206194,0.25479799927242447,0.023640737623660903,0.02363452090186487
ATG,2011,0.02568897724208457,0.4910606560833507,0.025707337300206263,0.025692807534616842,0.025696485219737573,0.025707679858710118,0.025690069164555473,0.30336873855210167,0.025695918286996695,0.02569133075764007
ATG,2012,0.028463362998058152,0.44382883655903344,0.02848986702436205,0.028470725800330252,0.028479035427305986,0.028486472800570314,0.02846448866391598,0.3283767832881385,0.028472983846005558,0.028467443592279616
ATG,2013,0.030330736813500743,0.3176486539802815,0.030361422859995026,0.0303370156671621,0.030340651738944287,0.030358044829722073,0.030331237483462545,0.43962098612884865,0.030336996397492672,0.030334254100590263
ATG,2014,0.027630055920291857,0.4580800363816125,0.02764913047859316,0.02763508584974272,0.0276332195667018,0.027650130190899538,0.027629568255670426,0.3208281374272596,0.027633064106875785,0.02763157182235251
ATG,2015,0.0292391635176002,0.40007511644133076,0.029244467141316184,0.029245581664361524,0.029239242607979183,0.02925077406358071,0.029240914265083382,0.36598378074563626,0.02924033727948424,0.02924062227362754
ATG,2016,0.03538557865737346,0.17696827403706428,0.03539076948118868,0.03540131006879738,0.03538327438742594,0.035404418048534426,0.03538556026980232,0.5399089756781862,0.03538407605619722,0.03538776331543005
ATG,2017,0.030725849349160096,0.2504771545748687,0.030729417485181106,0.0307414567510644,0.030726028606370505,0.030751935609963393,0.030727611163151685,0.5036635629648699,0.03072841457429477,0.030728568921075474
AUS,1996,0.008910520822111414,0.6260635551773586,0.008907961242934992,0.00890695313479441,0.008906734225732673,0.008916442439448273,0.11274842887616192,0.008909074586287643,0.008910917362307907,0.19881941213286225
AUS,1997,0.009181647006917405,0.6207083594088578,0.009178258948568935,0.009176957540761614,0.009177315688776593,0.00918630381081603,0.11001314770235518,0.009180631081667282,0.009181214021935117,0.20501616478934406
AUS,1998,0.009631666708738988,0.5422444356449853,0.009615172631606739,0.00961443688786394,0.009614591866516375,0.009621552796565376,0.15403551902047516,0.00961867162916665,0.009618968777363993,0.2363849840367175
AUS,1999,0.009808893743141051,0.5586766327972763,0.009790686269659808,0.00978969206105365,0.00979010711176055,0.009800146492750203,0.15723377832656152,0.009792896062350006,0.009793332247685705,0.2155238348877612
AUS,2000,0.009308573511004638,0.7121703482632955,0.009302301664298514,0.009302120595838482,0.009302801147554161,0.009315131365564326,0.009311597747694056,0.00930771746955433,0.00930717103801354,0.21337223719718257
AUS,2001,0.009503484920988526,0.7015195088016102,0.009498635526473152,0.009498291814815384,0.0094987623015644,0.009510894311972024,0.009511644840043253,0.009505447645800922,0.009503897429056678,0.22244943240767545
AUS,2002,0.00974879083752814,0.7287297506943923,0.009743881060947167,0.009743315647459913,0.009743766471913428,0.009755997708697308,0.00975442990297505,0.009748547720275893,0.009749577355340575,0.1932819426004702
AUS,2003,0.009011673277311642,0.732250427702293,0.009006758857340558,0.009006303282217562,0.009007013504271147,0.009021048471115994,0.009017553377062702,0.00901059965800135,0.009013887501662946,0.1956547343687232
